접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20241231000278,2024-12-31,00141307,영풍,장형진,-,-,사실상지배주주,0,"-12,504",0,-0.68,2024,Q4
20241231000290,2024-12-31,00141307,영풍,장세환,-,-,10%이상주주,"217,983","12,504",11.83,0.68,2024,Q4
20250122000555,2025-01-23,00141307,영풍,SunMetalsCorporationPtyLtd,-,-,10%이상주주,"190,226","190,226",10.33,10.33,2025,Q1
20250312001075,2025-03-12,00141307,영풍,SunMetalsCorporationPtyLtd,-,-,10%이상주주,0,"-190,226",0,-10.33,2025,Q1
20250312001079,2025-03-12,00141307,영풍,SunMetalsHoldingsLimited,-,-,10%이상주주,"190,226","190,226",10.33,10.33,2025,Q1
20250319000624,2025-03-19,00141307,영풍,강성두,비등기임원,사장,-,100,100,0.01,0.01,2025,Q1
