접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20170331002724,Y,00139889,SKC,2015.04.02,신주인수권행사,보통주,"35,971","5,000","27,800",2016-12-31,2016,Q4
20170331002724,Y,00139889,SKC,2015.04.03,신주인수권행사,보통주,"35,971","5,000","27,800",2016-12-31,2016,Q4
20170331002724,Y,00139889,SKC,2015.04.06,신주인수권행사,보통주,"35,971","5,000","27,800",2016-12-31,2016,Q4
20170331002724,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"143,884","5,000","27,800",2016-12-31,2016,Q4
20170331002724,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"17,985","5,000","27,800",2016-12-31,2016,Q4
20170331002724,Y,00139889,SKC,2015.05.07,신주인수권행사,보통주,"17,985","5,000","27,800",2016-12-31,2016,Q4
20170331002724,Y,00139889,SKC,2015.05.21,신주인수권행사,보통주,"35,971","5,000","27,800",2016-12-31,2016,Q4
20180402005086,Y,00139889,SKC,2014.07.15,신주인수권행사,보통주,"132,450","5,000","30,200",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.06.01,신주인수권행사,보통주,"17,985","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.07.20,신주인수권행사,보통주,"17,985","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.11.11,신주인수권행사,보통주,"17,985","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2016.03.11,신주인수권행사,보통주,"35,971","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2016.03.28,신주인수권행사,보통주,"35,971","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2016.04.01,신주인수권행사,보통주,"35,971","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2016.04.19,신주인수권행사,보통주,"35,971","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2016.04.27,신주인수권행사,보통주,"17,985","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2016.05.12,신주인수권행사,보통주,"35,971","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2016.05.26,신주인수권행사,보통주,"71,942","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.03.04,신주인수권행사,보통주,"71,942","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"71,942","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"215,827","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"179,856","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.04.02,신주인수권행사,보통주,"35,971","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.04.03,신주인수권행사,보통주,"35,971","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.04.06,신주인수권행사,보통주,"35,971","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"143,884","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"17,985","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.05.07,신주인수권행사,보통주,"17,985","5,000","27,800",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,2015.05.21,신주인수권행사,보통주,"35,971","5,000","27,800",2017-12-31,2017,Q4
20190401004856,Y,00139889,SKC,2014.07.15,신주인수권행사,보통주,"132,450","5,000","30,200",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.06.01,신주인수권행사,보통주,"17,985","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.07.20,신주인수권행사,보통주,"17,985","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.11.11,신주인수권행사,보통주,"17,985","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2016.03.11,신주인수권행사,보통주,"35,971","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2016.03.28,신주인수권행사,보통주,"35,971","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2016.04.01,신주인수권행사,보통주,"35,971","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2016.04.19,신주인수권행사,보통주,"35,971","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2016.04.27,신주인수권행사,보통주,"17,985","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2016.05.12,신주인수권행사,보통주,"35,971","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2016.05.26,신주인수권행사,보통주,"71,942","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.03.04,신주인수권행사,보통주,"71,942","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"71,942","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"215,827","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"179,856","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.04.02,신주인수권행사,보통주,"35,971","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.04.03,신주인수권행사,보통주,"35,971","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.04.06,신주인수권행사,보통주,"35,971","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"143,884","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"17,985","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.05.07,신주인수권행사,보통주,"17,985","5,000","27,800",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,2015.05.21,신주인수권행사,보통주,"35,971","5,000","27,800",2018-12-31,2018,Q4
20200330004188,Y,00139889,SKC,2014.07.15,신주인수권행사,보통주,"132,450","5,000","30,200",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.06.01,신주인수권행사,보통주,"17,985","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.07.20,신주인수권행사,보통주,"17,985","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.11.11,신주인수권행사,보통주,"17,985","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2016.03.11,신주인수권행사,보통주,"35,971","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2016.03.28,신주인수권행사,보통주,"35,971","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2016.04.01,신주인수권행사,보통주,"35,971","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2016.04.19,신주인수권행사,보통주,"35,971","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2016.04.27,신주인수권행사,보통주,"17,985","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2016.05.12,신주인수권행사,보통주,"35,971","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2016.05.26,신주인수권행사,보통주,"71,942","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.03.04,신주인수권행사,보통주,"71,942","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"71,942","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"215,827","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"179,856","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.04.02,신주인수권행사,보통주,"35,971","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.04.03,신주인수권행사,보통주,"35,971","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.04.06,신주인수권행사,보통주,"35,971","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"143,884","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"17,985","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.05.07,신주인수권행사,보통주,"17,985","5,000","27,800",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,2015.05.21,신주인수권행사,보통주,"35,971","5,000","27,800",2019-12-31,2019,Q4
20210423000677,Y,00139889,SKC,2014.07.15,신주인수권행사,보통주,"132,450","5,000","30,200",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.06.01,신주인수권행사,보통주,"17,985","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.07.20,신주인수권행사,보통주,"17,985","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.11.11,신주인수권행사,보통주,"17,985","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2016.03.11,신주인수권행사,보통주,"35,971","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2016.03.28,신주인수권행사,보통주,"35,971","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2016.04.01,신주인수권행사,보통주,"35,971","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2016.04.19,신주인수권행사,보통주,"35,971","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2016.04.27,신주인수권행사,보통주,"17,985","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2016.05.12,신주인수권행사,보통주,"35,971","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2016.05.26,신주인수권행사,보통주,"71,942","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.03.04,신주인수권행사,보통주,"71,942","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"71,942","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"215,827","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"179,856","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2020.12.08,-,보통주,"333,743","5,000","82,938",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.04.02,신주인수권행사,보통주,"35,971","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.04.03,신주인수권행사,보통주,"35,971","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.04.06,신주인수권행사,보통주,"35,971","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"143,884","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"17,985","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.05.07,신주인수권행사,보통주,"17,985","5,000","27,800",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,2015.05.21,신주인수권행사,보통주,"35,971","5,000","27,800",2020-12-31,2020,Q4
20220816001935,Y,00139889,SKC,2014.07.15,신주인수권행사,보통주,"132,450","5,000","30,200",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.06.01,신주인수권행사,보통주,"17,985","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.07.20,신주인수권행사,보통주,"17,985","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.11.11,신주인수권행사,보통주,"17,985","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2016.03.11,신주인수권행사,보통주,"35,971","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2016.03.28,신주인수권행사,보통주,"35,971","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2016.04.01,신주인수권행사,보통주,"35,971","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2016.04.19,신주인수권행사,보통주,"35,971","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2016.04.27,신주인수권행사,보통주,"17,985","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2016.05.12,신주인수권행사,보통주,"35,971","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2016.05.26,신주인수권행사,보통주,"71,942","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.03.04,신주인수권행사,보통주,"71,942","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"71,942","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"215,827","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"179,856","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2020.12.08,-,보통주,"333,743","5,000","82,938",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.04.02,신주인수권행사,보통주,"35,971","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.04.03,신주인수권행사,보통주,"35,971","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.04.06,신주인수권행사,보통주,"35,971","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"143,884","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"17,985","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.05.07,신주인수권행사,보통주,"17,985","5,000","27,800",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,2015.05.21,신주인수권행사,보통주,"35,971","5,000","27,800",2021-12-31,2021,Q4
20230320000846,Y,00139889,SKC,2014.07.15,신주인수권행사,보통주,"132,450","5,000","30,200",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.06.01,신주인수권행사,보통주,"17,985","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.07.20,신주인수권행사,보통주,"17,985","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.11.11,신주인수권행사,보통주,"17,985","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2016.03.11,신주인수권행사,보통주,"35,971","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2016.03.28,신주인수권행사,보통주,"35,971","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2016.04.01,신주인수권행사,보통주,"35,971","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2016.04.19,신주인수권행사,보통주,"35,971","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2016.04.27,신주인수권행사,보통주,"17,985","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2016.05.12,신주인수권행사,보통주,"35,971","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2016.05.26,신주인수권행사,보통주,"71,942","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.03.04,신주인수권행사,보통주,"71,942","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"71,942","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"215,827","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"179,856","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2020.12.08,-,보통주,"333,743","5,000","82,938",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.04.02,신주인수권행사,보통주,"35,971","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.04.03,신주인수권행사,보통주,"35,971","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.04.06,신주인수권행사,보통주,"35,971","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"143,884","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"17,985","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.05.07,신주인수권행사,보통주,"17,985","5,000","27,800",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,2015.05.21,신주인수권행사,보통주,"35,971","5,000","27,800",2022-12-31,2022,Q4
20240409003864,Y,00139889,SKC,2014.07.15,신주인수권행사,보통주,"132,450","5,000","30,200",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.06.01,신주인수권행사,보통주,"17,985","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.07.20,신주인수권행사,보통주,"17,985","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.11.11,신주인수권행사,보통주,"17,985","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2016.03.11,신주인수권행사,보통주,"35,971","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2016.03.28,신주인수권행사,보통주,"35,971","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2016.04.01,신주인수권행사,보통주,"35,971","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2016.04.19,신주인수권행사,보통주,"35,971","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2016.04.27,신주인수권행사,보통주,"17,985","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2016.05.12,신주인수권행사,보통주,"35,971","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2016.05.26,신주인수권행사,보통주,"71,942","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.03.04,신주인수권행사,보통주,"71,942","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"71,942","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"215,827","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"179,856","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2020.12.08,-,보통주,"333,743","5,000","82,938",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.04.02,신주인수권행사,보통주,"35,971","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.04.03,신주인수권행사,보통주,"35,971","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.04.06,신주인수권행사,보통주,"35,971","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"143,884","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"17,985","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.05.07,신주인수권행사,보통주,"17,985","5,000","27,800",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,2015.05.21,신주인수권행사,보통주,"35,971","5,000","27,800",2023-12-31,2023,Q4
20250318001448,Y,00139889,SKC,2014.07.15,신주인수권행사,보통주,"132,450","5,000","30,200",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.06.01,신주인수권행사,보통주,"17,985","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.07.20,신주인수권행사,보통주,"17,985","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.11.11,신주인수권행사,보통주,"17,985","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2016.03.11,신주인수권행사,보통주,"35,971","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2016.03.28,신주인수권행사,보통주,"35,971","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2016.04.01,신주인수권행사,보통주,"35,971","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2016.04.19,신주인수권행사,보통주,"35,971","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2016.04.27,신주인수권행사,보통주,"17,985","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2016.05.12,신주인수권행사,보통주,"35,971","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2016.05.26,신주인수권행사,보통주,"71,942","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.03.04,신주인수권행사,보통주,"71,942","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"71,942","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"215,827","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2016.05.27,신주인수권행사,보통주,"179,856","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2020.12.08,-,보통주,"333,743","5,000","82,938",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.04.02,신주인수권행사,보통주,"35,971","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.04.03,신주인수권행사,보통주,"35,971","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.04.06,신주인수권행사,보통주,"35,971","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"143,884","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.04.24,신주인수권행사,보통주,"17,985","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.05.07,신주인수권행사,보통주,"17,985","5,000","27,800",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,2015.05.21,신주인수권행사,보통주,"35,971","5,000","27,800",2024-12-31,2024,Q4
