,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,영업이익 변화율,소비자물가지수 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
28,유한양행,2017,Q4,헬스케어,0.15012014823915726,0.3398856170113609,0.7190376834956063,-0.2812433793355287,-0.3500195788744318,-0.06498203723406704,0.053591973447191465,0.04101083704832133,000100
28,일동제약,2017,Q4,헬스케어,0.006155543183324279,-0.04635871514411172,-2.7279062972156916,0.0019696597348961564,-0.3500195788744318,0.01952667064464375,0.008095497484755354,-0.0034007412722550645,000230
28,동아쏘시오홀딩스,2017,Q4,헬스케어,0.0943149267201811,-0.02365177323328671,-1.0395460854201977,-1.0249233216773543,-0.3500195788744318,-0.009726665265479828,0.005994146883658846,-0.12669692296768342,000640
28,한화,2017,Q4,에너지_화학,0.004338731502128559,0.02443728675459589,-1.3409846914784305,-0.46861176002783433,-0.3500195788744318,-0.050832215801377645,-0.0022893918947968217,0.06330808721003921,000880
28,한국쉘석유,2017,Q4,에너지_화학,-0.08284949576450643,-0.700977128684164,0.16522826360338216,0.11031263461165719,-0.3500195788744318,0.3115279216879985,0.0337835541722209,-0.023045268565260596,002960
28,부광약품,2017,Q4,헬스케어,0.21154135619159697,-0.39297109185673196,0.23863066014492307,0.16398304213746817,-0.3500195788744318,0.3875997258100181,0.0060006521548079395,0.09088692464583024,003000
28,태광산업,2017,Q4,에너지_화학,0.08177849142445637,0.0950862477219907,-0.43452533709200936,0.8495587898527273,-0.3500195788744318,0.1517212326529085,0.021195434328136864,0.09555502598554942,003240
28,영진약품,2017,Q4,헬스케어,-0.07525126211915237,-0.08078022384639916,-2.824696751525667,-2.9994043649142244,-0.3500195788744318,0.05367054063682297,0.006019776853750436,0.025803151741293075,003520
28,삼성정밀화학,2017,Q4,에너지_화학,0.6170959943792216,0.027899837366907265,-1.3080368076200095,-0.13448775227012932,-0.3500195788744318,0.06836536878526478,-0.008519549217973599,-0.09312503059153686,004000
28,효성,2017,Q4,에너지_화학,0.0075482842331564964,0.08163028405014683,-4.103565105215185,-0.36331890972267966,-0.3500195788744318,-0.004314287551691498,-0.021519122252843914,0.1231279647584066,004800
28,SK케미칼,2017,Q4,에너지_화학,-0.08640578571820204,-0.5625022213992896,-4.458349542424582,-2.4226551764785222,-0.3500195788744318,-0.9795008767476682,-0.5546002447830907,0.029516965511728218,006120
28,녹십자,2017,Q4,헬스케어,-0.005783587816245543,-0.044554977889668224,-1.077937546813549,-0.954594260432817,-0.3500195788744318,0.04976439701413793,0.008111672058138897,0.08538803569428728,006280
28,대한유화,2017,Q4,에너지_화학,0.22191005266217506,-0.054481948938536195,0.07812477236031579,0.22976593273370804,-0.3500195788744318,-0.2807205281254187,-0.009825803606039796,-0.11951002628417284,006650
28,일양약품,2017,Q4,헬스케어,0.12430095612278758,-0.1923171337069004,18.982122631061884,1.4478949831913375,-0.3500195788744318,0.014706549765142629,-0.034484731145657865,-0.026526373991276164,007570
28,국도화학,2017,Q4,에너지_화학,0.0809460599245318,-0.0018756497382503845,-0.43046605509287394,-0.4362003487738526,-0.3500195788744318,-0.005117944850857037,0.01447636146089315,0.05345527136308188,007690
28,서흥,2017,Q4,헬스케어,-0.00025751110231818364,-0.11660173479994163,-1.1608819068450904,-0.5095154868551675,-0.3500195788744318,0.07572165486864324,0.0019996954984982107,0.06068375819570552,008490
28,광동제약,2017,Q4,헬스케어,0.0690218013204262,-0.05655968267550893,-0.6798343913264235,-0.30252095018827374,-0.3500195788744318,-0.00958295665297848,0.0022195387235015573,-0.0014642845314028958,009290
28,한화케미칼,2017,Q4,에너지_화학,0.04230328307032655,-0.2048835594469186,-1.0473786678702597,-0.31665110215889913,-0.3500195788744318,0.11050127770922402,-0.012744781062113741,-0.009842198266168705,009830
28,OCI,2017,Q4,에너지_화학,0.3415441103457459,-0.21066835562112762,0.1590635613622231,0.20960094006124041,-0.3500195788744318,0.1582479354261892,-0.022155986524073246,-0.0009853893393131459,010060
28,S-Oil,2017,Q4,에너지_화학,0.05156280910234389,0.06681662434130065,0.0031440503504267525,-0.3299701215202778,-0.3500195788744318,0.012713667426526687,0.13988981370132536,-0.12717692422191945,010950
28,롯데케미칼,2017,Q4,에너지_화학,0.26595742582410187,-0.11220397967756834,-0.43625462485848576,-0.12461357793346095,-0.3500195788744318,0.2846294817142838,-0.013189085993327687,-0.08940087925327014,011170
28,금호석유,2017,Q4,에너지_화학,0.36606033424288453,-0.12858338558920357,0.34271979053353485,0.569986596461957,-0.3500195788744318,-0.04099349036335875,-0.02354210596558981,0.13213099254772287,011780
28,SKC,2017,Q4,에너지_화학,-0.03269941847919782,-0.07760548736646966,-1.5710882286128882,-0.23341504361262932,-0.3500195788744318,0.025186580015982063,-0.014639212884146713,0.04585594825168908,011790
28,한솔케미칼,2017,Q4,에너지_화학,0.026713244369351442,-0.0047867707510118596,-0.4655453184410062,-0.36394246636340466,-0.3500195788744318,0.016800410774288066,0.027047565658832484,-0.002550211994246713,014680
28,동원시스템즈,2017,Q4,에너지_화학,0.06290371723835547,0.38309295327836934,-0.40479692003642687,-0.27431829586109546,-0.3500195788744318,-0.3340825705504018,0.0032123019689387355,-0.11185244735742148,014820
28,유니드,2017,Q4,에너지_화학,0.12887550708282383,0.3396776155445731,-1.265733914525189,-0.17192380439882138,-0.3500195788744318,-0.2880369620561185,0.027119087926755547,0.11070152644689366,014830
28,남해화학,2017,Q4,에너지_화학,0.6698487100673508,0.5237574955911333,-1.5800218366349523,-1.8971039139665766,-0.3500195788744318,0.023212582961449568,0.0065660758182657375,0.3659773256371174,025860
28,LG화학,2017,Q4,에너지_화학,0.03701358369933349,-0.09786947383822386,-0.47865369872629704,-0.25048646932783114,-0.3500195788744318,0.4819526063767381,0.08691918717355285,-0.10709878112104956,051910
28,휴켐스,2017,Q4,에너지_화학,0.10441325917340774,-0.01251035587485394,-0.32894157709196925,-0.18296196189221037,-0.3500195788744318,0.0662819078520136,0.033018272355369804,0.21739745022797366,069260
28,대웅제약,2017,Q4,헬스케어,0.5542092943841713,0.43112931876962945,-0.86985155141167,-0.5625953851852821,-0.3500195788744318,-0.3220301465516866,0.004912119650490432,-0.031720595904997845,069620
28,GS,2017,Q4,에너지_화학,0.02862602386233925,-0.0026833953791097764,19.492501116854935,15.532018182620593,-0.3500195788744318,-0.05857153746474575,-0.00022373546993426086,0.0028168617343416903,078930
