year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,150,두산,산업재,,
2021,Q1,1,2,150,두산,산업재,,
2021,Q1,1,3,150,두산,산업재,2021-01-20,1.0
2021,Q1,1,4,150,두산,산업재,,
2021,Q1,2,1,150,두산,산업재,,
2021,Q1,2,2,150,두산,산업재,,
2021,Q1,2,3,150,두산,산업재,,
2021,Q1,2,4,150,두산,산업재,,
2021,Q1,3,1,150,두산,산업재,,
2021,Q1,3,2,150,두산,산업재,,
2021,Q1,3,3,150,두산,산업재,,
2021,Q1,3,4,150,두산,산업재,2021-03-29,1.0
2021,Q2,4,1,150,두산,산업재,,
2021,Q2,4,2,150,두산,산업재,,
2021,Q2,4,3,150,두산,산업재,,
2021,Q2,4,4,150,두산,산업재,2021-04-30,1.0
2021,Q2,5,1,150,두산,산업재,,
2021,Q2,5,2,150,두산,산업재,2021-05-10,1.0
2021,Q2,5,3,150,두산,산업재,,
2021,Q2,5,4,150,두산,산업재,2021-05-31,1.0
2021,Q2,6,1,150,두산,산업재,2021-06-07,1.0
2021,Q2,6,2,150,두산,산업재,2021-06-14,-1.0
2021,Q2,6,3,150,두산,산업재,,
2021,Q2,6,4,150,두산,산업재,2021-06-28,1.0
2021,Q3,7,1,150,두산,산업재,,
2021,Q3,7,2,150,두산,산업재,,
2021,Q3,7,3,150,두산,산업재,,
2021,Q3,7,4,150,두산,산업재,,
2021,Q3,8,1,150,두산,산업재,,
2021,Q3,8,2,150,두산,산업재,,
2021,Q3,8,3,150,두산,산업재,2021-08-20,1.0
2021,Q3,8,4,150,두산,산업재,,
2021,Q3,9,1,150,두산,산업재,2021-09-06,1.0
2021,Q3,9,2,150,두산,산업재,2021-09-10,0.0
2021,Q3,9,3,150,두산,산업재,,
2021,Q3,9,4,150,두산,산업재,2021-09-30,1.0
2021,Q4,10,1,150,두산,산업재,2021-10-06,1.0
2021,Q4,10,2,150,두산,산업재,,
2021,Q4,10,3,150,두산,산업재,2021-10-21,0.0
2021,Q4,10,4,150,두산,산업재,2021-10-27,1.0
2021,Q4,11,1,150,두산,산업재,2021-11-03,1.0
2021,Q4,11,2,150,두산,산업재,2021-11-12,1.0
2021,Q4,11,3,150,두산,산업재,2021-11-16,1.0
2021,Q4,11,4,150,두산,산업재,,
2021,Q4,12,1,150,두산,산업재,,
2021,Q4,12,2,150,두산,산업재,2021-12-08,0.0
2021,Q4,12,3,150,두산,산업재,2021-12-19,1.0
2021,Q4,12,4,150,두산,산업재,,
2022,Q1,1,1,150,두산,산업재,2022-01-05,1.0
2022,Q1,1,2,150,두산,산업재,2022-01-10,0.0
2022,Q1,1,3,150,두산,산업재,,
2022,Q1,1,4,150,두산,산업재,2022-01-26,0.0
2022,Q1,2,1,150,두산,산업재,,
2022,Q1,2,2,150,두산,산업재,,
2022,Q1,2,3,150,두산,산업재,2022-02-21,1.0
2022,Q1,2,4,150,두산,산업재,2022-02-27,1.0
2022,Q1,3,1,150,두산,산업재,,
2022,Q1,3,2,150,두산,산업재,,
2022,Q1,3,3,150,두산,산업재,,
2022,Q1,3,4,150,두산,산업재,,
2022,Q2,4,1,150,두산,산업재,2022-04-05,1.0
2022,Q2,4,2,150,두산,산업재,,
2022,Q2,4,3,150,두산,산업재,,
2022,Q2,4,4,150,두산,산업재,,
2022,Q2,5,1,150,두산,산업재,2022-05-05,1.0
2022,Q2,5,2,150,두산,산업재,,
2022,Q2,5,3,150,두산,산업재,,
2022,Q2,5,4,150,두산,산업재,2022-05-27,1.0
2022,Q2,6,1,150,두산,산업재,,
2022,Q2,6,2,150,두산,산업재,,
2022,Q2,6,3,150,두산,산업재,2022-06-15,1.0
2022,Q2,6,4,150,두산,산업재,,
2022,Q3,7,1,150,두산,산업재,,
2022,Q3,7,2,150,두산,산업재,,
2022,Q3,7,3,150,두산,산업재,,
2022,Q3,7,4,150,두산,산업재,,
2022,Q3,8,1,150,두산,산업재,,
2022,Q3,8,2,150,두산,산업재,,
2022,Q3,8,3,150,두산,산업재,2022-08-16,1.0
2022,Q3,8,4,150,두산,산업재,,
2022,Q3,9,1,150,두산,산업재,,
2022,Q3,9,2,150,두산,산업재,,
2022,Q3,9,3,150,두산,산업재,2022-09-20,-1.0
2022,Q3,9,4,150,두산,산업재,,
2022,Q4,10,1,150,두산,산업재,,
2022,Q4,10,2,150,두산,산업재,,
2022,Q4,10,3,150,두산,산업재,,
2022,Q4,10,4,150,두산,산업재,,
2022,Q4,11,1,150,두산,산업재,,
2022,Q4,11,2,150,두산,산업재,2022-11-11,0.0
2022,Q4,11,3,150,두산,산업재,2022-11-16,1.0
2022,Q4,11,4,150,두산,산업재,,
2022,Q4,12,1,150,두산,산업재,2022-12-07,1.0
2022,Q4,12,2,150,두산,산업재,2022-12-09,0.0
2022,Q4,12,3,150,두산,산업재,2022-12-21,0.0
2022,Q4,12,4,150,두산,산업재,,
2023,Q1,1,1,150,두산,산업재,2023-01-02,-1.0
2023,Q1,1,2,150,두산,산업재,,
