code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
670,Youngpoong,금속,2020,Q3,"760,014,644,882","1,587,123,061,449","2,347,137,706,331","219,726,083,766","254,469,448,232","474,195,531,998","1,887,058,819,186","1,872,942,174,333",320260906669.0,29503923494.0,14832657538.0,11123919632.0,11123919632.0,"9,210,200,000",
1430,SeAH_Besteel,금속,2020,Q3,"648,070,131,227","1,968,839,105,920","2,616,909,237,147","425,329,664,603","538,429,616,104","963,759,280,707","1,140,801,328,675","1,653,149,956,440",296300584682.0,-24962592272.0,-21041679303.0,-15350633138.0,-15350633138.0,"219,310,595,000",
2240,KIS_Wire,금속,2020,Q3,"208,109,084,806","1,161,463,185,473","1,369,572,270,279","177,271,846,448","92,675,027,012","269,946,873,460","1,059,724,686,387","1,099,625,396,819",99164842021.0,4905102068.0,4604772774.0,3573352822.0,3573352822.0,"20,000,000,000",
4020,Hyundai_Steel,금속,2020,Q3,"7,938,252,701,571","23,834,005,086,462","31,772,257,788,033","4,974,120,232,257","10,234,160,935,818","15,208,281,168,075","11,207,873,521,294","16,563,976,619,958",3757125559738.0,18310049507.0,-79230401543.0,-61800919851.0,-61800919851.0,"667,228,925,000",
5490,POSCO_Holdings,금속,2020,Q3,"20,873,341,426,052","37,452,397,644,444","58,325,739,070,496","5,646,183,881,518","7,310,016,434,911","12,956,200,316,429","45,521,725,001,766","45,369,538,754,067",6577886720727.0,261862667097.0,280256303098.0,180809542496.0,180809542496.0,"482,403,125,000",
10130,Korea_Zinc,금속,2020,Q3,"3,683,251,216,695","3,488,482,662,311","7,171,733,879,006","574,798,695,795","86,685,804,682","661,484,500,477","6,415,878,365,391","6,510,249,378,529",1414010401232.0,211847109422.0,214051853238.0,153460098858.0,153460098858.0,"94,350,000,000",
103140,Poongsan,금속,2020,Q3,"980,426,233,461","1,328,555,810,421","2,308,982,043,882","596,542,627,499","302,577,601,910","899,120,229,409","761,040,617,244","1,409,861,814,473",454476320212.0,30730271249.0,40764409808.0,33697116277.0,33697116277.0,"140,121,390,000",
104700,Korea_Steel,금속,2020,Q3,"567,352,077,779","293,145,299,961","860,497,377,740","89,776,422,057","21,565,360,717","111,341,782,774","153,185,120,997","749,155,594,966",148482928919.0,8861914836.0,13514018111.0,10317217373.0,10317217373.0,"46,050,000,000",
