code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
210,DL_Holdings,건설,2022,Q2,"288,868,004,223","3,468,709,074,587","3,757,577,078,810","350,613,076,806","290,788,353,878","641,401,430,684","5,663,946,184,710","3,116,175,648,126",46032811832.0,39989795236.0,36948465561.0,27947555847.0,27947555847.0,"138,709,995,000",,,,,,,,,,
720,Hyundai_E&C,건설,2022,Q2,"9,296,904,000,000","4,408,972,000,000","13,705,876,000,000","5,325,042,000,000","2,040,496,000,000","7,365,538,000,000","4,802,823,000,000","6,340,338,000,000",2967544000000.0,101016000000.0,202498000000.0,143659000000.0,143659000000.0,"562,052,000,000",,,,,,,,,,
2380,KCC,건설,2022,Q2,"2,395,983,195,542","6,961,801,972,719","9,357,785,168,261","2,024,890,423,214","2,341,735,689,188","4,366,626,112,402","4,722,725,547,622","4,991,159,055,859",691108740628.0,61143372716.0,184370665036.0,128816656753.0,128816656753.0,"48,084,660,000",,,,,,,,,,
3300,Hanil_Cement,건설,2022,Q2,"339,814,636,530","768,198,442,852","1,108,013,079,382","282,114,876,248","28,498,585,723","310,613,461,971","1,754,705,395,772","797,399,617,411",3331604089.0,-1370720282.0,67920040291.0,54631902908.0,54631902908.0,"33,359,554,000",,,,,,,,,,
3410,Ssangyong_Cement,건설,2022,Q2,"446,944,233,768","2,642,733,282,494","3,089,677,516,262","465,275,580,840","1,051,438,957,726","1,516,714,538,566","1,506,719,271,783","1,572,962,977,696",319093602285.0,25714075077.0,26889386139.0,23024247006.0,23024247006.0,"50,385,959,500",,,,,,,,,,
10780,IS_Dongseo,건설,2022,Q2,"1,726,855,302,803","1,303,679,270,878","3,030,534,573,681","1,489,094,093,385","218,067,066,632","1,707,161,160,017","909,347,938,084","1,323,373,413,664",450825161848.0,66580442365.0,68904276164.0,53543364680.0,53543364680.0,"15,446,303,000",,,,,,,,,,
12630,Hyundai_Development_Company,건설,2022,Q2,"133,168,840,144","2,226,383,223,309","2,359,552,063,453","46,741,216,389","270,100,318,983","316,841,535,372","3,202,245,250,100","2,042,710,528,081",9321137513.0,669303452.0,6429568823.0,4682942627.0,4682942627.0,"298,708,605,000",,,,,,,,,,
28050,Samsung_Engineering,건설,2022,Q2,"3,022,802,554,020","1,563,711,921,839","4,586,514,475,859","2,711,749,487,401","275,673,976,688","2,987,423,464,089","522,311,879,340","1,599,091,011,770",1694897273545.0,136291768719.0,91811527638.0,72294862564.0,72294862564.0,"980,000,000,000",,,,,,,,,,
47040,Daewoo_E&C,건설,2022,Q2,"6,327,988,576,739","3,085,899,053,974","9,413,887,630,713","4,788,597,873,740","1,693,336,098,653","6,481,933,972,393","637,442,560,156","2,931,953,658,320",2300772932094.0,70344613252.0,56364851126.0,43660307100.0,43660307100.0,"2,078,113,190,000",,,,,,,,,,
52690,KEPCO_E&C,건설,2022,Q2,"289,711,962,144","450,114,461,646","739,826,423,790","199,429,881,818","20,704,170,455","220,134,052,273","522,735,038,968","519,692,371,517",110007530693.0,5077421463.0,6656198696.0,5125087121.0,5125087121.0,"7,644,000,000",,,,,,,,,,
108670,LG_Hausys,건설,2022,Q2,"892,611,000,000","1,241,490,000,000","2,134,101,000,000","753,326,000,000","595,777,000,000","1,349,103,000,000","123,286,000,000","784,998,000,000",809670000000.0,9789000000.0,5453000000.0,6735000000.0,6735000000.0,"50,000,000,000",,,,,,,,,,
