,name,year,quarter,sector,Relative Return,국제유가 변화율,1인평균급여 변화율,소비자물가지수 변화율,보유 주식 수 변화율,금리 변화율,실업률 변화율,Label,Code
9,하이트진로,2022,Q3,생활소비재,-0.08268146388369943,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,-0.1655980592687614,000080
9,CJ,2022,Q3,생활소비재,-0.028630712774054167,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.30441975423708406,001040
9,대상,2022,Q3,생활소비재,-0.03113067350765521,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,-0.08923692255085477,001680
9,오리온,2022,Q3,생활소비재,-0.0074771304231540416,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.10855591507111939,001800
9,아모레G,2022,Q3,생활소비재,-0.1733895665421122,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.36847177590264235,002790
9,남양유업,2022,Q3,생활소비재,0.014653148954756496,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.5235422488945236,003920
9,농심,2022,Q3,생활소비재,0.055899257977107306,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.2016242895254007,004370
9,빙그레,2022,Q3,생활소비재,-0.1316149739804934,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.06132704440180467,005180
9,롯데칠성,2022,Q3,생활소비재,-0.08574179890984965,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.11564108964957731,005300
9,현대그린푸드,2022,Q3,생활소비재,-0.11202923652357855,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.09549891179523978,005440
9,삼립식품,2022,Q3,생활소비재,-0.15498852896185183,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,-0.020178529963050418,005610
9,크라운제과,2022,Q3,생활소비재,-0.13351116239778008,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.02591918420730959,005740
9,GS리테일,2022,Q3,생활소비재,0.1348010876662948,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.013185223195090315,007070
9,오뚜기,2022,Q3,생활소비재,-0.01628628201500495,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.011826179063082597,007310
9,한국전력,2022,Q3,생활소비재,-0.11338568967637055,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,-0.03004031582717491,015760
9,KT&G,2022,Q3,생활소비재,0.15947363058701292,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.024287988770526243,033780
9,무학,2022,Q3,생활소비재,-0.244028633674745,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.031195378885913425,033920
9,한국가스공사,2022,Q3,생활소비재,-0.1009164621164213,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,-0.2132611802953765,036460
9,팜스코,2022,Q3,생활소비재,-0.2395778161253396,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,-0.02478788675794809,036580
9,동원F&B,2022,Q3,생활소비재,-0.16012188083198564,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.21799513746955249,049770
9,LG생활건강,2022,Q3,생활소비재,-0.13602363629989975,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,-0.04894261119604944,051900
9,에이블씨엔씨,2022,Q3,생활소비재,-0.05625954212512729,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.5345394540583583,078520
9,아모레퍼시픽,2022,Q3,생활소비재,-0.01069919175972248,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.1325842662596099,090430
9,CJ제일제당,2022,Q3,생활소비재,0.022845638695863126,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,-0.21823746968871954,097950
9,락앤락,2022,Q3,생활소비재,-0.16231964321523096,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,-0.0474207851944138,115390
9,이마트,2022,Q3,생활소비재,-0.09853199062615547,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.1889872866589728,139480
9,삼양사,2022,Q3,생활소비재,-0.09071372994517521,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.082510657797629,145990
9,한국콜마,2022,Q3,생활소비재,0.035236756350138676,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.015333532148795119,161890
9,코스맥스,2022,Q3,생활소비재,-0.18200805350082053,-0.11299650647329962,0.0,0.09093510066157107,0.0,0.0359464250541639,-0.023255813953488302,0.5162771828443886,192820
