,name,year,quarter,sector,Relative Return,국제유가 변화율,1인평균급여 변화율,소비자물가지수 변화율,보유 주식 수 변화율,금리 변화율,실업률 변화율,Label,Code
3,하이트진로,2024,Q1,생활소비재,-0.004698098076335337,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.028627711658482734,000080
3,CJ,2024,Q1,생활소비재,0.3078080192280813,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.17122467059725835,001040
3,대상,2024,Q1,생활소비재,0.10969403614789311,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.1485137855390761,001680
3,오리온,2024,Q1,생활소비재,-0.005094542641011161,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.1064926806430334,001800
3,아모레G,2024,Q1,생활소비재,0.30261872870898676,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.2562303020917185,002790
3,남양유업,2024,Q1,생활소비재,-0.13964426314076286,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.045951548082037684,003920
3,농심,2024,Q1,생활소비재,0.16104578546195905,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.08444982766988073,004370
3,빙그레,2024,Q1,생활소비재,0.3699871883729232,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.12835130908752176,005180
3,롯데칠성,2024,Q1,생활소비재,0.010995740149094723,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.10864647338456154,005300
3,현대그린푸드,2024,Q1,생활소비재,0.09085452462285674,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.0636380536335483,005440
3,삼립식품,2024,Q1,생활소비재,0.027331515279521636,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.07848034376593117,005610
3,크라운제과,2024,Q1,생활소비재,0.0636607746352647,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.018625563830069178,005740
3,GS리테일,2024,Q1,생활소비재,-0.06763806940689157,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.0586600120846085,007070
3,오뚜기,2024,Q1,생활소비재,0.07018175718968671,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.007607883268906927,007310
3,한국전력,2024,Q1,생활소비재,-0.2361982952770122,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.02358362834619821,015760
3,KT&G,2024,Q1,생활소비재,-0.06309624529958902,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.19194711079139515,033780
3,무학,2024,Q1,생활소비재,0.002121091365821323,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.2510068357212483,033920
3,한국가스공사,2024,Q1,생활소비재,-0.01850490620798552,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.7475192575237629,036460
3,팜스코,2024,Q1,생활소비재,-0.0921304506276493,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.1286291614052784,036580
3,동원F&B,2024,Q1,생활소비재,0.12136546534308743,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.005977378718013696,049770
3,LG생활건강,2024,Q1,생활소비재,0.26455102825035887,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.22010182890920474,051900
3,에이블씨엔씨,2024,Q1,생활소비재,0.21523082458234918,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.02563189619536539,078520
3,아모레퍼시픽,2024,Q1,생활소비재,0.4351215227396225,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.26214869011960895,090430
3,CJ제일제당,2024,Q1,생활소비재,0.10136104306075354,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.1599541139048076,097950
3,락앤락,2024,Q1,생활소비재,0.38234061839468053,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.05957269026685079,115390
3,이마트,2024,Q1,생활소비재,-0.11812961571115743,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.010437759053943362,139480
3,삼양사,2024,Q1,생활소비재,0.06814085460925601,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.02942926361248882,145990
3,한국콜마,2024,Q1,생활소비재,0.16881619709672435,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,0.1924577264918067,161890
3,코스맥스,2024,Q1,생활소비재,0.4751966144321978,-0.008599753155233536,0.0,-0.11265192787422551,0.0,-0.12136131985833976,-0.011764705882352788,-0.21329772384116372,192820
