Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2024,Q1,20240516,BS,유동자산,2024.03.31 현재,"25,593,652,538"
2024,Q1,20240516,BS,비유동자산,2024.03.31 현재,"2,004,726,255,012"
2024,Q1,20240516,BS,자산총계,2024.03.31 현재,"2,030,319,907,550"
2024,Q1,20240516,BS,유동부채,2024.03.31 현재,"126,846,507,542"
2024,Q1,20240516,BS,비유동부채,2024.03.31 현재,"89,626,159,766"
2024,Q1,20240516,BS,부채총계,2024.03.31 현재,"216,472,667,308"
2024,Q1,20240516,BS,자본금,2024.03.31 현재,"31,322,711,000"
2024,Q1,20240516,BS,자본총계,2024.03.31 현재,"1,813,847,240,242"
2024,Q1,20240516,IS,매출액,2024.01.01 ~ 2024.03.31,23560590208
2024,Q1,20240516,IS,영업이익,2024.01.01 ~ 2024.03.31,20010815742
2024,Q1,20240516,IS,법인세차감전 순이익,2024.01.01 ~ 2024.03.31,19261863872
2024,Q1,20240516,IS,당기순이익,2024.01.01 ~ 2024.03.31,18146035831
2024,Q1,20240516,IS,당기순이익(손실),2024.01.01 ~ 2024.03.31,18146035831
2024,Q1,20240516,IS,총포괄손익,2024.01.01 ~ 2024.03.31,18458486895
2024,Q1,20240516,IS,영업비용,2024.01.01 ~ 2024.03.31,3549774466
2024,Q2,20240814,BS,유동자산,2024.06.30 현재,"7,792,093,707"
2024,Q2,20240814,BS,비유동자산,2024.06.30 현재,"2,006,838,456,281"
2024,Q2,20240814,BS,자산총계,2024.06.30 현재,"2,014,630,549,988"
2024,Q2,20240814,BS,유동부채,2024.06.30 현재,"110,845,052,570"
2024,Q2,20240814,BS,비유동부채,2024.06.30 현재,"89,625,065,815"
2024,Q2,20240814,BS,부채총계,2024.06.30 현재,"200,470,118,385"
2024,Q2,20240814,BS,자본금,2024.06.30 현재,"31,322,711,000"
2024,Q2,20240814,BS,자본총계,2024.06.30 현재,"1,814,160,431,603"
2024,Q2,20240814,IS,매출액,2024.01.01 ~ 2024.06.30,4948158706
2024,Q2,20240814,IS,영업이익,2024.01.01 ~ 2024.06.30,1313155662
2024,Q2,20240814,IS,법인세차감전 순이익,2024.01.01 ~ 2024.06.30,379751902
2024,Q2,20240814,IS,당기순이익,2024.01.01 ~ 2024.06.30,14566981
2024,Q2,20240814,IS,당기순이익(손실),2024.01.01 ~ 2024.06.30,14566981
2024,Q2,20240814,IS,총포괄손익,2024.01.01 ~ 2024.06.30,313191361
2024,Q2,20240814,IS,영업비용,2024.01.01 ~ 2024.06.30,3635003044
2024,Q3,20241114,BS,유동자산,2024.09.30 현재,"10,437,939,735"
2024,Q3,20241114,BS,비유동자산,2024.09.30 현재,"2,008,699,155,221"
2024,Q3,20241114,BS,자산총계,2024.09.30 현재,"2,019,137,094,956"
2024,Q3,20241114,BS,유동부채,2024.09.30 현재,"116,768,374,886"
2024,Q3,20241114,BS,비유동부채,2024.09.30 현재,"89,923,358,087"
2024,Q3,20241114,BS,부채총계,2024.09.30 현재,"206,691,732,973"
2024,Q3,20241114,BS,자본금,2024.09.30 현재,"31,322,711,000"
2024,Q3,20241114,BS,자본총계,2024.09.30 현재,"1,812,445,361,983"
2024,Q3,20241114,IS,매출액,2024.01.01 ~ 2024.09.30,5189868016
2024,Q3,20241114,IS,영업이익,2024.01.01 ~ 2024.09.30,2475231898
2024,Q3,20241114,IS,법인세차감전 순이익,2024.01.01 ~ 2024.09.30,1343749077
2024,Q3,20241114,IS,당기순이익,2024.01.01 ~ 2024.09.30,758402792
2024,Q3,20241114,IS,당기순이익(손실),2024.01.01 ~ 2024.09.30,758402792
2024,Q3,20241114,IS,총포괄손익,2024.01.01 ~ 2024.09.30,-1715069620
2024,Q3,20241114,IS,영업비용,2024.01.01 ~ 2024.09.30,2714636118
2024,Q4,20250318,BS,유동자산,2024.12.31 현재,"13,867,728,563"
2024,Q4,20250318,BS,비유동자산,2024.12.31 현재,"2,029,947,464,770"
2024,Q4,20250318,BS,자산총계,2024.12.31 현재,"2,043,815,193,333"
2024,Q4,20250318,BS,유동부채,2024.12.31 현재,"138,624,307,307"
2024,Q4,20250318,BS,비유동부채,2024.12.31 현재,"89,716,877,158"
2024,Q4,20250318,BS,부채총계,2024.12.31 현재,"228,341,184,465"
2024,Q4,20250318,BS,자본금,2024.12.31 현재,"31,322,711,000"
2024,Q4,20250318,BS,자본총계,2024.12.31 현재,"1,815,474,008,868"
2024,Q4,20250318,IS,매출액,2024.01.01 ~ 2024.12.31,5785055862
2024,Q4,20250318,IS,영업이익,2024.01.01 ~ 2024.12.31,2588950119
2024,Q4,20250318,IS,법인세차감전 순이익,2024.01.01 ~ 2024.12.31,2380627983
2024,Q4,20250318,IS,당기순이익,2024.01.01 ~ 2024.12.31,1544803663
2024,Q4,20250318,IS,당기순이익(손실),2024.01.01 ~ 2024.12.31,1544803663
2024,Q4,20250318,IS,총포괄손익,2024.01.01 ~ 2024.12.31,3028646885
2024,Q4,20250318,IS,영업비용,2024.01.01 ~ 2024.12.31,3196105743
