접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20200330002419,Y,00101628,경방,2013.01.01,무상증자,보통주,"412,298","5,000","90,200",2019-12-31,2019,Q4
20200330002419,Y,00101628,경방,2014.01.01,무상증자,보통주,"249,229","5,000","106,500",2019-12-31,2019,Q4
20210316000402,Y,00101628,경방,1975.02.25,주식배당,보통주,"23,100","5,000","49,000",2020-12-31,2020,Q4
20210316000402,Y,00101628,경방,1988.02.24,주식배당,보통주,"31,262","5,000","22,500",2020-12-31,2020,Q4
20210316000402,Y,00101628,경방,2002.07.24,유상증자(주주우선공모),보통주,"485,638","5,000","21,000",2020-12-31,2020,Q4
20210316000402,Y,00101628,경방,2013.01.01,무상증자,보통주,"412,298","5,000","90,200",2020-12-31,2020,Q4
20210316000402,Y,00101628,경방,2014.01.01,무상증자,보통주,"249,229","5,000","106,500",2020-12-31,2020,Q4
20220805000069,Y,00101628,경방,1975.02.25,주식배당,보통주,"23,100","5,000","49,000",2021-12-31,2021,Q4
20220805000069,Y,00101628,경방,1988.02.24,주식배당,보통주,"31,262","5,000","22,500",2021-12-31,2021,Q4
20220805000069,Y,00101628,경방,2002.07.24,유상증자(주주우선공모),보통주,"485,638","5,000","21,000",2021-12-31,2021,Q4
20220805000069,Y,00101628,경방,2013.01.01,무상증자,보통주,"412,298","5,000","90,200",2021-12-31,2021,Q4
20220805000069,Y,00101628,경방,2014.01.01,무상증자,보통주,"249,229","5,000","106,500",2021-12-31,2021,Q4
20230317000682,Y,00101628,경방,1975.02.25,주식배당,보통주,"23,100","5,000","49,000",2022-12-31,2022,Q4
20230317000682,Y,00101628,경방,1988.02.24,주식배당,보통주,"31,262","5,000","22,500",2022-12-31,2022,Q4
20230317000682,Y,00101628,경방,2002.07.24,유상증자(주주우선공모),보통주,"485,638","5,000","21,000",2022-12-31,2022,Q4
20230317000682,Y,00101628,경방,2013.01.01,무상증자,보통주,"412,298","5,000","90,200",2022-12-31,2022,Q4
20230317000682,Y,00101628,경방,2014.01.01,무상증자,보통주,"249,229","5,000","106,500",2022-12-31,2022,Q4
20240320000197,Y,00101628,경방,1975.02.25,주식배당,보통주,"23,100","5,000","49,000",2023-12-31,2023,Q4
20240320000197,Y,00101628,경방,1988.02.24,주식배당,보통주,"31,262","5,000","22,500",2023-12-31,2023,Q4
20240320000197,Y,00101628,경방,2002.07.24,유상증자(주주우선공모),보통주,"485,638","5,000","21,000",2023-12-31,2023,Q4
20240320000197,Y,00101628,경방,2013.01.01,무상증자,보통주,"412,298","5,000","90,200",2023-12-31,2023,Q4
20240320000197,Y,00101628,경방,2014.01.01,무상증자,보통주,"249,229","5,000","106,500",2023-12-31,2023,Q4
20250320001362,Y,00101628,경방,1975.02.25,주식배당,보통주,"23,100","5,000","49,000",2024-12-31,2024,Q4
20250320001362,Y,00101628,경방,1988.02.24,주식배당,보통주,"31,262","5,000","22,500",2024-12-31,2024,Q4
20250320001362,Y,00101628,경방,2002.07.24,유상증자(주주우선공모),보통주,"485,638","5,000","21,000",2024-12-31,2024,Q4
20250320001362,Y,00101628,경방,2013.01.01,무상증자,보통주,"412,298","5,000","90,200",2024-12-31,2024,Q4
20250320001362,Y,00101628,경방,2014.01.01,무상증자,보통주,"249,229","5,000","106,500",2024-12-31,2024,Q4
