Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2024,Q1,20240514,BS,유동자산,2024.03.31 현재,"1,756,865,763,480"
2024,Q1,20240514,BS,비유동자산,2024.03.31 현재,"1,344,027,120,349"
2024,Q1,20240514,BS,자산총계,2024.03.31 현재,"3,100,892,883,829"
2024,Q1,20240514,BS,유동부채,2024.03.31 현재,"1,023,523,446,529"
2024,Q1,20240514,BS,비유동부채,2024.03.31 현재,"482,063,167,996"
2024,Q1,20240514,BS,부채총계,2024.03.31 현재,"1,505,586,614,525"
2024,Q1,20240514,BS,자본금,2024.03.31 현재,"150,000,000,000"
2024,Q1,20240514,BS,이익잉여금,2024.03.31 현재,"1,493,347,135,227"
2024,Q1,20240514,BS,자본총계,2024.03.31 현재,"1,595,306,269,304"
2024,Q1,20240514,IS,매출액,2024.01.01 ~ 2024.03.31,750029144474
2024,Q1,20240514,IS,영업이익,2024.01.01 ~ 2024.03.31,75832815118
2024,Q1,20240514,IS,법인세차감전 순이익,2024.01.01 ~ 2024.03.31,87798796127
2024,Q1,20240514,IS,당기순이익,2024.01.01 ~ 2024.03.31,70329110435
2024,Q1,20240514,IS,당기순이익(손실),2024.01.01 ~ 2024.03.31,70329110435
2024,Q1,20240514,IS,총포괄손익,2024.01.01 ~ 2024.03.31,50290539837
2024,Q2,20240814,BS,유동자산,2024.06.30 현재,"1,763,474,400,849"
2024,Q2,20240814,BS,비유동자산,2024.06.30 현재,"1,375,901,404,482"
2024,Q2,20240814,BS,자산총계,2024.06.30 현재,"3,139,375,805,331"
2024,Q2,20240814,BS,유동부채,2024.06.30 현재,"1,025,230,453,704"
2024,Q2,20240814,BS,비유동부채,2024.06.30 현재,"400,893,546,557"
2024,Q2,20240814,BS,부채총계,2024.06.30 현재,"1,426,124,000,261"
2024,Q2,20240814,BS,자본금,2024.06.30 현재,"150,000,000,000"
2024,Q2,20240814,BS,이익잉여금,2024.06.30 현재,"1,569,173,965,616"
2024,Q2,20240814,BS,자본총계,2024.06.30 현재,"1,713,251,805,070"
2024,Q2,20240814,IS,매출액,2024.01.01 ~ 2024.06.30,808254015892
2024,Q2,20240814,IS,영업이익,2024.01.01 ~ 2024.06.30,112300119168
2024,Q2,20240814,IS,법인세차감전 순이익,2024.01.01 ~ 2024.06.30,107247455422
2024,Q2,20240814,IS,당기순이익,2024.01.01 ~ 2024.06.30,76093295593
2024,Q2,20240814,IS,당기순이익(손실),2024.01.01 ~ 2024.06.30,76093295593
2024,Q2,20240814,IS,총포괄손익,2024.01.01 ~ 2024.06.30,66583904096
2024,Q3,20241114,BS,유동자산,2024.09.30 현재,"1,716,519,088,449"
2024,Q3,20241114,BS,비유동자산,2024.09.30 현재,"1,419,956,974,884"
2024,Q3,20241114,BS,자산총계,2024.09.30 현재,"3,136,476,063,333"
2024,Q3,20241114,BS,유동부채,2024.09.30 현재,"958,099,015,578"
2024,Q3,20241114,BS,비유동부채,2024.09.30 현재,"409,196,870,794"
2024,Q3,20241114,BS,부채총계,2024.09.30 현재,"1,367,295,886,372"
2024,Q3,20241114,BS,자본금,2024.09.30 현재,"150,000,000,000"
2024,Q3,20241114,BS,이익잉여금,2024.09.30 현재,"1,602,306,623,040"
2024,Q3,20241114,BS,자본총계,2024.09.30 현재,"1,769,180,176,961"
2024,Q3,20241114,IS,매출액,2024.01.01 ~ 2024.09.30,717560716925
2024,Q3,20241114,IS,영업이익,2024.01.01 ~ 2024.09.30,53252916622
2024,Q3,20241114,IS,법인세차감전 순이익,2024.01.01 ~ 2024.09.30,46109269484
2024,Q3,20241114,IS,당기순이익,2024.01.01 ~ 2024.09.30,36001405180
2024,Q3,20241114,IS,당기순이익(손실),2024.01.01 ~ 2024.09.30,36001405180
2024,Q3,20241114,IS,총포괄손익,2024.01.01 ~ 2024.09.30,55928371891
2024,Q4,20250317,BS,유동자산,2024.12.31 현재,"1,918,909,870,614"
2024,Q4,20250317,BS,비유동자산,2024.12.31 현재,"1,538,063,251,103"
2024,Q4,20250317,BS,자산총계,2024.12.31 현재,"3,456,973,121,717"
2024,Q4,20250317,BS,유동부채,2024.12.31 현재,"1,136,472,825,414"
2024,Q4,20250317,BS,비유동부채,2024.12.31 현재,"560,272,883,663"
2024,Q4,20250317,BS,부채총계,2024.12.31 현재,"1,696,745,709,077"
2024,Q4,20250317,BS,자본금,2024.12.31 현재,"150,000,000,000"
2024,Q4,20250317,BS,이익잉여금,2024.12.31 현재,"1,628,305,256,299"
2024,Q4,20250317,BS,자본총계,2024.12.31 현재,"1,760,227,412,640"
2024,Q4,20250317,IS,매출액,2024.01.01 ~ 2024.12.31,832617130205
2024,Q4,20250317,IS,영업이익,2024.01.01 ~ 2024.12.31,71272535357
2024,Q4,20250317,IS,법인세차감전 순이익,2024.01.01 ~ 2024.12.31,38178026952
2024,Q4,20250317,IS,당기순이익,2024.01.01 ~ 2024.12.31,30959014775
2024,Q4,20250317,IS,당기순이익(손실),2024.01.01 ~ 2024.12.31,30959014775
2024,Q4,20250317,IS,총포괄손익,2024.01.01 ~ 2024.12.31,-15338012241
