,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,영업이익 변화율,유동부채 변화율,매출액 변화율,Label,Code
20,유한양행,2019,Q4,헬스케어,0.256782615726154,-0.39584211783140366,-0.15116881991300057,0.00034013247637565414,0.6691935485491838,0.10214117528084454,0.014767232135090236,0.05294228616675725,000100
20,일동제약,2019,Q4,헬스케어,-0.15917565580621104,0.02798513121726076,-88.80281393583378,-0.42940857929066034,0.716430419251481,-0.006836734921527143,0.08573671930839533,0.1708108043303641,000230
20,동아쏘시오홀딩스,2019,Q4,헬스케어,0.06765016639434585,-0.014631161100758905,-1.736657362893659,-0.024302305618690734,-1.4246238465496468,-0.0066587161806750395,-0.7365273536611749,-0.01520887294945869,000640
20,한화,2019,Q4,에너지_화학,-0.24633269163090102,-0.03200278994652195,9.42680412371134,0.025841260887770723,1.298834080717489,-0.09415477331291655,0.3887360452610691,0.19991835901622618,000880
20,한국쉘석유,2019,Q4,에너지_화학,-0.10057360396162093,5.245103405133333,-0.16452051159886283,0.04451572461157882,-0.22611990322728148,0.04734990001270001,0.006361284546680501,-0.05857740585774056,002960
20,부광약품,2019,Q4,헬스케어,0.4942607469637431,-0.1915074227001562,-6.173370170624621,0.02073222304861866,-5.797897177796358,0.25138093087870517,0.2540861781889254,0.33822603827409736,003000
20,태광산업,2019,Q4,에너지_화학,-0.2713009299143567,0.1571108628591087,-2.914236550483933,-0.045093798622407255,-0.6315502342270414,-0.14023577422219535,-0.10311436095097826,0.17636054664629358,003240
20,영진약품,2019,Q4,헬스케어,-0.038869018300790426,-0.07436440329368732,-1.244596289939372,-0.2219807761830318,-1.1214820880270293,0.38206266635484654,-0.03078192953441561,0.07283381172024125,003520
20,삼성정밀화학,2019,Q4,에너지_화학,-0.19101586917316035,-0.3268026393804303,-0.24706611147633084,0.024191058413755018,-0.06878961766358294,0.013107880571260555,0.014350095588093748,0.09103631456438233,004000
20,효성,2019,Q4,에너지_화학,-0.09429147063849228,0.010676907493731846,-1.8199866923086967,-0.0014027329988469672,-1.5469361441909404,0.040444336735296904,-0.11994936074294538,0.019606239234279205,004800
20,SK케미칼,2019,Q4,에너지_화학,-0.07123729214823515,-0.25601713052850916,1.0165750719132909,0.012366150957090705,0.5398982322444525,-0.01222882754031318,1.974567347210391,0.46358173219386734,006120
20,녹십자,2019,Q4,헬스케어,0.158163355799929,0.12270564395854922,-1.7658717555028831,-0.034520063879225904,-1.3750689133907565,0.03038135318296331,-0.07547760669314552,0.12251460977212217,006280
20,대한유화,2019,Q4,에너지_화학,-0.16662238439374627,-0.29230667914553987,-0.8580425385327695,0.0043008905409667175,-0.8252496614855803,-0.18456653752303775,-0.035353410081998105,0.5424903809961943,006650
20,일양약품,2019,Q4,헬스케어,0.533506131293737,-0.11388319221207177,0.48896089768646367,0.23377008271149724,-1.4856252223904052,-0.06043279659484979,-0.14115789352442454,0.012445188284518849,007570
20,국도화학,2019,Q4,에너지_화학,-0.055327016144239044,0.011897222884352576,-0.7302984029236683,0.014127595222700906,-0.8131796562873654,-0.1845102730639172,-0.07052771291402793,-0.011764380981889533,007690
20,서흥,2019,Q4,헬스케어,0.18604052287442419,-0.11717179686521129,0.6964037037237332,0.03741500424114652,0.3808577685097003,-0.010920778625367555,0.05273887578519365,0.31011104855083893,008490
20,광동제약,2019,Q4,헬스케어,-0.14322553308895988,-0.1577267012860183,-0.30475561990262634,0.011107144060980678,-0.14547493190616512,0.1573468124131645,0.02320844446838377,0.22469194663422415,009290
20,한화케미칼,2019,Q4,에너지_화학,-0.1158108083338096,0.4422945256170512,-4.982633556987638,-0.07077552770064455,-1.2363871091789835,-0.051434232402983726,-0.0707118238350325,0.12495321479892457,009830
20,OCI,2019,Q4,에너지_화학,-0.2930081071585504,-0.03036460023227361,14.22620646797623,-0.28240761898713185,0.22798644975443083,0.052275638954902615,-0.07211890035563329,0.021689422510466544,010060
20,S-Oil,2019,Q4,에너지_화학,-0.2426284406694376,0.017124124784668293,0.000741401798585839,0.0072388751770315896,-0.9581107175947975,-0.10797838499013757,0.038753915666998706,0.06550201485278453,010950
20,롯데케미칼,2019,Q4,에너지_화학,-0.04955822470702606,0.1035961236561802,-2.462030414071519,-0.015113639242177679,-0.5944195371734937,-0.19874774309612997,-0.10684003266540365,-0.003038084516126832,011170
20,금호석유,2019,Q4,에너지_화학,-0.02769505733276595,0.062467961740859446,-0.5317679830783337,0.02430019925583804,-0.5847561321937396,-0.08924495573834479,-0.053604758280792364,0.11732794690520851,011780
20,SKC,2019,Q4,에너지_화학,0.02243326730435377,-0.09011966702134622,-3.446723755073019,-0.03062240916481407,-2.2811881793270317,0.12609394094037674,-0.20567863847835255,0.2387315211667922,011790
20,한솔케미칼,2019,Q4,에너지_화학,0.009274551997223518,0.004917281705040466,-0.5390786776423966,0.01937711495313632,-0.46930440082281955,0.056343282051297905,-0.02941409126959027,0.06965238048735697,014680
20,동원시스템즈,2019,Q4,에너지_화학,-0.2702312128901668,-0.007333760606592077,-1.5119458536626476,-0.02120521146336307,-0.9588787145810919,-0.14886944292424997,-0.07270294427607138,0.2760968690493155,014820
20,유니드,2019,Q4,에너지_화학,-0.1105350100648009,-0.016780417014491178,-1.0803564298540869,0.00113287950806229,-1.1866906027648785,-0.18775017134688254,-0.09784934519897792,0.10676047754071721,014830
20,남해화학,2019,Q4,에너지_화학,-0.1469837030236004,0.31922357258192213,2.9651298862748314,-0.0021847837760211597,1.948327711453481,0.22687981737015872,0.09940066173660078,0.22523649263234496,025860
20,LG화학,2019,Q4,에너지_화학,0.12656886761095262,-0.04120753557242329,-2.5953062921555947,-0.018050794231327827,-1.5913997665287063,0.1572709198786144,-0.06407131118608123,0.06669398553537798,051910
20,휴켐스,2019,Q4,에너지_화학,-0.1877437238460887,-0.02727784486624285,-0.7684576101246638,0.0009004511315717778,-0.6063216414712413,0.34567597454343013,-0.08358556988924526,0.11028201138921201,069260
20,대웅제약,2019,Q4,헬스케어,-0.22784965535248733,0.040018172126249585,-6.849240107071699,0.006685331432777941,-0.516539651115623,-0.038224742993692384,0.07705657071201899,0.19327775825907356,069620
20,GS,2019,Q4,에너지_화학,-0.06119148290974841,0.008255529717427823,0.20815168863910927,0.0045101706257653085,0.030233545647558424,-0.11268393751039729,0.5395088591855766,-0.11031486643504339,078930
20,휴비스,2019,Q4,에너지_화학,-0.21726767868282962,-0.16602478668541398,-593.5720146940665,-0.01414337319143566,-89.73173549691855,0.08629433167028999,0.0034629881574066435,0.33215682783395567,079980
20,후성,2019,Q4,에너지_화학,-0.05693400304658763,-0.025795411721909467,-1.3421178354554597,-0.02685982627051553,-0.46804375011901633,-0.01922743221803591,-0.10041133837043104,0.11608133988801739,093370
20,SK이노베이션,2019,Q4,에너지_화학,-0.27427566545257964,-0.018169168503589406,7.400081956883332,-0.055550463321490606,1.694024396961472,1.3049662109932152,0.09392778631354637,0.005144453465299001,096770
20,코오롱인더,2019,Q4,에너지_화학,-0.3212230539363793,-0.020685590263913145,-3.7398733351315396,-0.09368393963615751,-0.38793123614499514,-0.03350823645213041,0.0664966904414881,0.10121253522329438,120110
20,한미약품,2019,Q4,헬스케어,-0.024137604777819954,0.005995931415992084,171.15736596244645,-0.017793188954355443,-0.011838000942677618,-0.056249327457422504,0.14261369134676039,-0.08863229393828863,128940
20,동아에스티,2019,Q4,헬스케어,-0.06196697671199214,-0.21133158514094397,-0.1844990762116434,0.08324770291364403,-0.7647375930962698,-0.05944289822814741,-0.032868141503727966,0.03913915501463555,170900
20,종근당,2019,Q4,헬스케어,0.01864554738401633,-0.2845004173378354,0.003982882009188282,0.102299123313214,0.039193397335047564,0.12213109345005746,0.06192451506659946,0.2622179475173498,185750
