code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
120,CJ_Logistics,산업재,2022,Q3,"1,476,780,444,394","5,844,822,389,171","7,321,602,833,565","1,925,469,047,384","2,000,700,749,583","3,926,169,796,967","699,820,023,477","3,395,433,036,598",2092866363335.0,62556200190.0,44897597558.0,34769158861.0,34769158861.0,"114,061,720,000",,,,,,,,,,
150,Doosan_Corp,산업재,2022,Q3,"1,125,433,368,513","4,233,343,963,833","5,358,777,332,346","999,877,553,858","1,116,165,578,614","2,116,043,132,472","3,459,570,155,873","3,242,734,199,874",,21567632288.0,235360726177.0,185456612687.0,185456612687.0,"123,738,105,000",,,,,,,,,,
1120,LG_International,산업재,2022,Q3,"969,550,911,099","2,645,135,412,203","3,614,686,323,302","561,017,482,545","636,687,407,614","1,197,704,890,159","1,969,423,612,929","2,416,981,433,143",1020195881376.0,34928901075.0,149582598495.0,193090656656.0,193090656656.0,"193,800,000,000",,,,,,,,,,
3490,Korean_Air,산업재,2022,Q3,"7,990,605,571,596","20,455,626,084,023","28,446,231,655,619","8,159,720,839,672","11,906,899,171,558","20,066,620,011,230","1,932,834,934,291","8,379,611,644,389",3668361338493.0,839239124567.0,625537832644.0,431393005334.0,431393005334.0,"1,846,657,275,000",,,,,,,,,,
3570,S&T_Heavy_Industries,산업재,2022,Q3,"330,858,753,567","503,904,189,724","834,762,943,291","92,658,671,307","95,126,040,954","187,784,712,261","629,621,173,832","646,978,231,030",70811185956.0,5513331145.0,6909573553.0,5185802071.0,5185802071.0,"85,631,742,500",,,,,,,,,,
6260,LS_Corp,산업재,2022,Q3,"191,762,000,000","4,937,851,000,000","5,129,613,000,000","282,857,000,000","1,085,924,000,000","1,368,781,000,000","3,564,992,000,000","3,760,832,000,000",,188221000000.0,192992000000.0,125420000000.0,125420000000.0,"161,000,000,000",,,,,,,,,,
10120,LS_Electric,산업재,2022,Q3,"1,414,490,074,266","1,199,173,446,033","2,613,663,520,299","771,800,413,898","425,293,284,644","1,197,093,698,542","1,297,168,894,267","1,416,569,821,757",557514495781.0,46160776873.0,13074526563.0,4751434984.0,4751434984.0,"150,000,000,000",,,,,,,,,,
25540,Korea_Electric_Terminal,산업재,2022,Q3,"467,867,076,837","567,824,764,992","1,035,691,841,829","208,567,488,201","55,538,109,291","264,105,597,492","743,353,058,504","771,586,244,337",274841164904.0,13760600025.0,35107555572.0,26481629168.0,26481629168.0,"5,207,500,000",,,,,,,,,,
47050,Daewoo_International,산업재,2022,Q3,"6,906,911,795,000","3,980,525,461,000","10,887,437,256,000","5,767,427,694,000","1,816,274,794,000","7,583,702,488,000","2,156,357,905,000","3,303,734,768,000",7525043518000.0,119998716000.0,78374587000.0,57155789000.0,57155789000.0,"616,875,745,000",,,,,,,,,,
47810,Korea_Aerospace_Industries,산업재,2022,Q3,"3,791,033,915,700","2,260,934,930,273","6,051,968,845,973","3,037,098,796,896","1,600,187,391,965","4,637,286,188,861","798,991,995,866","1,414,682,657,112",607626629520.0,31487076246.0,65609662575.0,53842658779.0,53842658779.0,"487,375,535,000",,,,,,,,,,
51600,KEPCO_KPS,산업재,2022,Q3,"819,764,391,127","668,890,099,014","1,488,654,490,141","294,362,716,458","19,583,977,439","313,946,693,897","1,166,088,275,630","1,174,707,796,244",341078416382.0,30897198696.0,31735584275.0,23759387129.0,23759387129.0,"9,000,000,000",,,,,,,,,,
86280,Hyundai_Glovis,산업재,2022,Q3,"7,115,239,686,895","4,977,295,459,493","12,092,535,146,388","4,233,704,582,289","2,400,782,201,717","6,634,486,784,006","5,258,582,454,281","5,458,048,362,382",5560694103987.0,428965320101.0,298341119865.0,211856327967.0,211856327967.0,"18,750,000,000",,,,,,,,,,
