code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
210,대림산업,건설,2021,Q4,2022-03-17,"149,652,897,237","3,560,415,401,320","3,710,068,298,557","246,562,821,265","492,989,867,586","739,552,688,851","5,518,407,129,340","2,970,515,609,706",16875101502.0,-2680721509.0,-22052542872.0,-51189873863.0,"138,709,995,000",,,,,,,,,,,,
720,현대건설,건설,2021,Q4,2022-03-16,"9,024,143,000,000","4,267,328,000,000","13,291,471,000,000","5,118,936,000,000","2,166,698,000,000","7,285,634,000,000","4,591,603,000,000","6,005,837,000,000",3095042000000.0,102877000000.0,142443000000.0,85867000000.0,"562,052,000,000",,,,,,,,,,,,
2380,KCC,건설,2021,Q4,2022-03-17,"1,704,546,266,298","7,105,826,145,265","8,810,372,411,563","1,715,523,114,900","2,041,225,422,163","3,756,748,537,063","4,680,343,949,649","5,053,623,874,500",630575275807.0,20890523624.0,-25479858835.0,-10469684754.0,"48,084,660,000",,,,,,,,,,,,
3300,한일시멘트,건설,2021,Q4,2022-03-21,"284,368,764,083","787,379,206,876","1,071,747,970,959","160,094,567,355","177,167,133,442","337,261,700,797","1,691,665,118,417","734,486,270,162",,-554104696.0,-1924082859.0,-2311659402.0,"31,342,450,000",,,,,,,,,,,,
10780,아이에스동서,건설,2021,Q4,2022-03-17,"1,930,421,876,842","1,106,064,188,459","3,036,486,065,301","1,366,242,973,888","447,587,909,568","1,813,830,883,456","815,067,113,237","1,222,655,181,845",556632038551.0,151348131630.0,94935809453.0,67958302805.0,"15,446,303,000",,,,,,,,,,,,
12630,현대산업,건설,2021,Q4,2022-03-21,"185,961,912,261","2,110,380,084,225","2,296,341,996,486","57,126,580,222","220,853,230,105","277,979,810,327","3,177,197,891,001","2,018,362,186,159",8966954304.0,3358534284.0,43027559087.0,26860031226.0,"298,708,605,000",,,,,,,,,,,,
28050,삼성엔지니어링,건설,2021,Q4,2022-03-08,"2,644,158,025,200","1,587,419,695,189","4,231,577,720,389","2,622,650,567,319","223,781,645,611","2,846,432,212,930","351,910,067,329","1,385,145,507,459",1684468050543.0,42512792308.0,35411844948.0,18370619346.0,"980,000,000,000",,,,,,,,,,,,
47040,대우건설,건설,2021,Q4,2022-03-21,"6,029,036,581,872","3,163,662,604,943","9,192,699,186,815","4,583,614,283,459","1,884,486,808,794","6,468,101,092,253","449,915,346,176","2,724,598,094,562",2311865622105.0,181923105330.0,108050242424.0,84930617737.0,"2,078,113,190,000",,,,,,,,,,,,
52690,한전기술,건설,2021,Q4,2022-03-21,"253,957,554,421","451,085,235,095","705,042,789,516","183,099,879,791","8,491,982,844","191,591,862,635","516,484,265,624","513,450,926,881",189340751921.0,17632972753.0,21672499530.0,16235928115.0,"7,644,000,000",,,,,,,,,,,,
108670,LG하우시스,건설,2021,Q4,2022-03-16,"890,592,000,000","1,189,127,000,000","2,079,719,000,000","894,873,000,000","398,221,000,000","1,293,094,000,000","125,451,000,000","786,625,000,000",806897000000.0,6276000000.0,-1841000000.0,-1079000000.0,"50,000,000,000",,,,,,,,,,,,
