,code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금,영업비용
7,28260,Samsung_C&T,Distribution,2017,Q3,8385524981830.0,30326996648238.0,38750195496303.0,9158159685053.0,7571578385387.0,16729738070440.0,4322481468364.0,22020457425863.0,5207980653944.0,128355799572.0,167023110328.0,128585638223.0,128585638223.0,,19131748300.0,
8,28260,Samsung_C&T,Distribution,2017,Q4,8979471215186.0,30660955382464.0,39678100463885.0,9617384866105.0,8033232139516.0,17650617005621.0,5544820457501.0,22027483458264.0,5153427396891.0,166167664955.0,1635426768438.0,1243955507292.0,1243955507292.0,,19131748300.0,
9,28260,Samsung_C&T,Distribution,2018,Q1,8589382229505.0,30391577701473.0,39018633797213.0,9412349681660.0,7695441317783.0,17107790999443.0,5455306312415.0,21910842797770.0,5026550552344.0,113266978485.0,434746346459.0,352345595294.0,352345595294.0,,19131748300.0,
10,28260,Samsung_C&T,Distribution,2018,Q2,8655168861290.0,28141486820266.0,36834329547791.0,9534882850216.0,6589387477709.0,16124270327925.0,5856511771488.0,20710059219866.0,5398029600842.0,227015991119.0,486183468032.0,401406289318.0,401406289318.0,,19131748300.0,
11,28260,Samsung_C&T,Distribution,2018,Q3,8608798441570.0,27857439030239.0,36494773063281.0,8849605265240.0,6509063097349.0,15358668362589.0,6056366470745.0,21136104700692.0,5179786676097.0,194588827346.0,279723882613.0,199989541657.0,199989541657.0,,19131748300.0,
12,28260,Samsung_C&T,Distribution,2018,Q4,9221284034330.0,24660499494377.0,33881783528707.0,9712877422348.0,5271626654609.0,14984504076957.0,6232107021020.0,18897279451750.0,5228764618095.0,174529385362.0,349713338912.0,228635206471.0,228635206471.0,,19131748300.0,
13,28260,Samsung_C&T,Distribution,2019,Q1,9137296941923.0,27086113033878.0,36223409975801.0,9741551503928.0,6192735888742.0,15934287392670.0,5948285260582.0,20289122583131.0,4969906734843.0,30579492354.0,91668889672.0,57248330421.0,57248330421.0,,19131748300.0,
14,28260,Samsung_C&T,Distribution,2019,Q2,8185113563978.0,27468177118821.0,35653290682799.0,8551584029566.0,6273359056660.0,14824943086226.0,6158389905673.0,20828347596573.0,5385960552358.0,274897510388.0,302239821968.0,210104645091.0,210104645091.0,,19131748300.0,
15,28260,Samsung_C&T,Distribution,2019,Q3,7435696163018.0,27154636073704.0,34624415553154.0,7535978602673.0,6234024223285.0,13770002825958.0,6299781522448.0,20854412727196.0,4938087156591.0,111968243205.0,246505568557.0,141391616775.0,141391616775.0,,19131748300.0,
16,28260,Samsung_C&T,Distribution,2019,Q4,6875484507784.0,29686341921599.0,36561826429383.0,7332355557192.0,6670728319058.0,14003083876250.0,6382773770044.0,22558742553133.0,4689677437370.0,166054707937.0,204139916412.0,132326290075.0,132326290075.0,,19131748300.0,
17,28260,Samsung_C&T,Distribution,2020,Q1,7584953189775.0,25290252762708.0,32878905952483.0,8031871368795.0,5632050336073.0,13663921704868.0,6216658421144.0,19214984247615.0,4576999168304.0,47929724496.0,195382634463.0,163792425434.0,163792425434.0,,19131748300.0,
18,28260,Samsung_C&T,Distribution,2020,Q2,8002140340065.0,27105593778715.0,35113520723937.0,8314891893871.0,6146462251997.0,14461354145868.0,6295061799249.0,20652166578069.0,4727417040631.0,73910309980.0,195546626002.0,78824352067.0,78824352067.0,,18851450600.0,
19,28260,Samsung_C&T,Distribution,2020,Q3,7560151103638.0,29372728229351.0,36932879332989.0,7872559877177.0,6639891850678.0,14512451727855.0,6431065793728.0,22420427605134.0,4804407145022.0,72221890115.0,197735728418.0,136953784528.0,136953784528.0,,18851450600.0,
20,28260,Samsung_C&T,Distribution,2020,Q4,7473865079298.0,36950488173145.0,44441591860769.0,7870462437645.0,8576602815763.0,16447065253408.0,6385539261348.0,27994526607361.0,4979999595984.0,84093432346.0,-97256220372.0,-59340476805.0,-59340476805.0,,18851450600.0,
21,28260,Samsung_C&T,Distribution,2021,Q1,8175008230927.0,37267299426836.0,45442307657763.0,8232177754134.0,8653698468038.0,16885876222172.0,6716968356311.0,28556431435591.0,4767880397008.0,126371629546.0,865336222211.0,710763957640.0,710763957640.0,,18851450600.0,
22,28260,Samsung_C&T,Distribution,2021,Q2,7687755033835.0,36776736718428.0,44744762662654.0,7528704157878.0,8527521811786.0,16056225969664.0,6930107369931.0,28688536692990.0,5154218281511.0,97573594162.0,262257301683.0,213139013620.0,213139013620.0,,18851450600.0,
23,28260,Samsung_C&T,Distribution,2021,Q3,8176338892463.0,34834996908853.0,43016134941396.0,7715009828547.0,7733505880827.0,15448515709374.0,7637328567749.0,27567619232022.0,5072002390775.0,-120649150853.0,951727554587.0,707221197818.0,707221197818.0,,18851450600.0,
24,28260,Samsung_C&T,Distribution,2021,Q4,8502681147772.0,35678236562671.0,44180917710443.0,8167723489946.0,7805374113446.0,15973097603392.0,7892263799113.0,28207820107051.0,6126490357027.0,145977977225.0,356096784380.0,285767153623.0,285767153623.0,792915114575.0,18851450600.0,
25,28260,Samsung_C&T,Distribution,2022,Q1,9146875843074.0,32948904241743.0,42095780084817.0,8805868252677.0,7062270774373.0,15868139027050.0,7933649199711.0,26227641057767.0,6798028079029.0,220029974206.0,854691914006.0,734173108698.0,734173108698.0,,18851450600.0,
26,28260,Samsung_C&T,Distribution,2022,Q2,8698200857453.0,30975649335134.0,39673850192587.0,9435099242605.0,6684286816326.0,16119386058931.0,8221151525771.0,23554464133656.0,6679423038291.0,209791000122.0,361774092639.0,287972059025.0,287972059025.0,,18851450600.0,
27,28260,Samsung_C&T,Distribution,2022,Q3,9215915648700.0,29549013835622.0,38764929484322.0,8979476085939.0,6805009206517.0,15784485292456.0,8534507572889.0,22980444191866.0,6639097590550.0,279157517743.0,436700063020.0,313354423466.0,313354423466.0,,18851450600.0,
28,28260,Samsung_C&T,Distribution,2022,Q4,8964746932459.0,30671582889548.0,39636329822007.0,9015974894629.0,6696729563022.0,15712704457651.0,8594735300330.0,23923625364356.0,6290011949557.0,230433484904.0,232922977011.0,126308117474.0,126308117474.0,,18851450600.0,
29,28260,Samsung_C&T,Distribution,2023,Q1,9042370550966.0,33321526548456.0,42363897099422.0,9180459392379.0,7279238453913.0,16459697846292.0,8724776842467.0,25904199253130.0,6146749996191.0,248910000216.0,533899869122.0,506478996774.0,506478996774.0,,18851450600.0,
30,28260,Samsung_C&T,Distribution,2023,Q2,8336275968994.0,35905714157048.0,44241990126042.0,7812248324719.0,8088053259813.0,15900301584532.0,9204357454740.0,28341688541510.0,6347967629715.0,292292538190.0,587581395356.0,479580612273.0,479580612273.0,,18721909500.0,
31,28260,Samsung_C&T,Distribution,2023,Q3,8097431711650.0,35124295867965.0,43221727579615.0,7726549602780.0,7536372005273.0,15262921608053.0,9473843310711.0,27958805971562.0,6203139571686.0,256071908133.0,376781878505.0,269485855971.0,269485855971.0,-382882569948.0,18721909500.0,
32,28260,Samsung_C&T,Distribution,2023,Q4,8197485618625.0,38840068714257.0,47037554332882.0,7509818173575.0,8780146523349.0,16289964696924.0,9770968501767.0,30747589635958.0,5775813158955.0,194406866963.0,406227421854.0,312646409959.0,312646409959.0,7501227092471.0,18721909500.0,
33,28260,Samsung_C&T,Distribution,2024,Q1,8760752294686.0,40957180416468.0,49717932711154.0,8132810495378.0,9171319403739.0,17304129899117.0,9974328761410.0,32413802812037.0,6101350561858.0,279094136190.0,721417471218.0,620706774223.0,620706774223.0,2083559811629.0,18721909500.0,
34,28260,Samsung_C&T,Distribution,2024,Q2,8384124818223.0,40301286444084.0,48685411262307.0,8030041037143.0,8410893413377.0,16440934450520.0,9714723733453.0,32244476811787.0,5862256615673.0,218392095915.0,309217543907.0,232691944789.0,232691944789.0,-169326000250.0,18517037100.0,
35,28260,Samsung_C&T,Distribution,2024,Q3,8772076903079.0,34511955288276.0,43284032191355.0,8150679175408.0,7013988429532.0,15164667604940.0,9921467100124.0,28119364586415.0,5489935982870.0,181128363636.0,268958391845.0,197433674860.0,197433674860.0,-4137399198707.0,18517037100.0,
