,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,증자주식수 변화율,소비자물가지수 변화율,국제유가 변화율,1인평균급여 변화율,금리 변화율,Label,Code
19,유한양행,2020,Q1,헬스케어,0.05294228616675725,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.0026108399483019684,000100
19,일동제약,2020,Q1,헬스케어,0.1708108043303641,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.2223163771295673,000230
19,동아쏘시오홀딩스,2020,Q1,헬스케어,-0.01520887294945869,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.017716125577534908,000640
19,한화,2020,Q1,에너지_화학,0.19991835901622618,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.10180845239675312,000880
19,한국쉘석유,2020,Q1,에너지_화학,-0.05857740585774056,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.3307255460856113,002960
19,부광약품,2020,Q1,헬스케어,0.33822603827409736,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.10918016424452176,003000
19,태광산업,2020,Q1,에너지_화학,0.17636054664629358,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.33346609697493934,003240
19,영진약품,2020,Q1,헬스케어,0.07283381172024125,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.05310060968676805,003520
19,삼성정밀화학,2020,Q1,에너지_화학,0.09103631456438233,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.07734609223837191,004000
19,효성,2020,Q1,에너지_화학,0.019606239234279205,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.17931420695976708,004800
19,SK케미칼,2020,Q1,에너지_화학,0.46358173219386734,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,1.5260486958428354,006120
19,녹십자,2020,Q1,헬스케어,0.12251460977212217,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.6001770903150403,006280
19,대한유화,2020,Q1,에너지_화학,0.5424903809961943,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.32922377240158424,006650
19,일양약품,2020,Q1,헬스케어,0.012445188284518849,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,1.1250055987211747,007570
19,국도화학,2020,Q1,에너지_화학,-0.011764380981889533,0.0,0.017976807041664822,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.29537811190717145,007690
19,서흥,2020,Q1,헬스케어,0.31011104855083893,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.06201710193667512,008490
19,광동제약,2020,Q1,헬스케어,0.22469194663422415,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.06510587803462331,009290
19,한화케미칼,2020,Q1,에너지_화학,0.12495321479892457,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.7838498818384908,009830
19,OCI,2020,Q1,에너지_화학,0.021689422510466544,0.017976807041656384,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.4917559278891737,010060
19,S-Oil,2020,Q1,에너지_화학,0.06550201485278453,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.2894843714025981,010950
19,롯데케미칼,2020,Q1,에너지_화학,-0.003038084516126832,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.24213961465469966,011170
19,금호석유,2020,Q1,에너지_화학,0.11732794690520851,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.08131378581094045,011780
19,SKC,2020,Q1,에너지_화학,0.2387315211667922,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.5346921766869935,011790
19,한솔케미칼,2020,Q1,에너지_화학,0.06965238048735697,0.0,0.017976807041663045,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.5427163429593325,014680
19,동원시스템즈,2020,Q1,에너지_화학,0.2760968690493155,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.2948525501321687,014820
19,유니드,2020,Q1,에너지_화학,0.10676047754071721,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.058523366729380466,014830
19,남해화학,2020,Q1,에너지_화학,0.22523649263234496,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.09714490430708778,025860
19,LG화학,2020,Q1,에너지_화학,0.06669398553537798,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.8485051972788076,051910
19,휴켐스,2020,Q1,에너지_화학,0.11028201138921201,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.28097830343855246,069260
19,대웅제약,2020,Q1,헬스케어,0.19327775825907356,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.19150606594542435,069620
19,GS,2020,Q1,에너지_화학,-0.11031486643504339,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,-0.2999651434575789,078930
19,휴비스,2020,Q1,에너지_화학,0.33215682783395567,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.00305461571470228,079980
19,후성,2020,Q1,에너지_화학,0.11608133988801739,0.0,0.0,2.326416414584117,-0.20454187036744997,0.0,-0.060040160642572116,0.005317986447123779,093370
