,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,증자주식수 변화율,소비자물가지수 변화율,국제유가 변화율,1인평균급여 변화율,금리 변화율,Label,Code
30,한화케미칼,2017,Q2,에너지_화학,0.16959835652788624,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.1890650109053223,009830
30,OCI,2017,Q2,에너지_화학,0.0574515231408823,0.04069603451366732,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,0.2743674189940729,010060
30,S-Oil,2017,Q2,에너지_화학,0.08028063620310674,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.04987968487325701,010950
30,롯데케미칼,2017,Q2,에너지_화학,0.03638178402692498,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.14634797684843917,011170
30,금호석유,2017,Q2,에너지_화학,-0.05473734768954864,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.09346014937835366,011780
30,SKC,2017,Q2,에너지_화학,0.2452603756268108,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,0.028298116562120557,011790
30,한솔케미칼,2017,Q2,에너지_화학,-0.13533654952092145,0.0,0.0406960345136822,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.10467554317277449,014680
30,동원시스템즈,2017,Q2,에너지_화학,-0.10020757514207346,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.20205359791673527,014820
30,유니드,2017,Q2,에너지_화학,0.00848674192526526,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.14713300702971122,014830
30,남해화학,2017,Q2,에너지_화학,-0.1348697119444019,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.14348033349663597,025860
30,LG화학,2017,Q2,에너지_화학,0.19258765328568772,0.0,0.04069603451355008,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,0.05394589718900125,051910
30,휴켐스,2017,Q2,에너지_화학,-0.03989788818198102,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.12885293663024072,069260
30,대웅제약,2017,Q2,헬스케어,-0.0003172633130357431,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,0.28865489637848146,069620
30,GS,2017,Q2,에너지_화학,0.15696626809613234,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.21222197485326472,078930
30,휴비스,2017,Q2,에너지_화학,0.04440642236662876,0.0,0.04069603451367554,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.13836716886904427,079980
30,후성,2017,Q2,에너지_화학,0.3119915010323048,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,-0.20001513644992763,093370
30,SK이노베이션,2017,Q2,에너지_화학,-0.028323131633851178,0.0,0.04069603451348636,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,0.073832049146866,096770
30,코오롱인더,2017,Q2,에너지_화학,-0.07299427959474722,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,0.09413245087823699,120110
30,한미약품,2017,Q2,헬스케어,-0.1135130908570594,0.040696034513683976,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,0.44090160307636417,128940
30,동아에스티,2017,Q2,헬스케어,-0.1825340328542464,0.0,0.0,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,0.13251735957453206,170900
30,종근당,2017,Q2,헬스케어,-0.146260401266196,0.0,0.04069603451368242,-0.1259798444991046,-0.07470193740685538,0.0,0.01678214010777368,0.07937974578550577,185750
