Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2024,Q1,20240510,BS,유동자산,2024.03.31 현재,"615,071,082,042"
2024,Q1,20240510,BS,비유동자산,2024.03.31 현재,"880,281,138,309"
2024,Q1,20240510,BS,자산총계,2024.03.31 현재,"1,495,352,220,351"
2024,Q1,20240510,BS,유동부채,2024.03.31 현재,"502,417,570,425"
2024,Q1,20240510,BS,비유동부채,2024.03.31 현재,"195,599,902,668"
2024,Q1,20240510,BS,부채총계,2024.03.31 현재,"698,017,473,093"
2024,Q1,20240510,BS,자본금,2024.03.31 현재,"19,295,620,000"
2024,Q1,20240510,BS,이익잉여금,2024.03.31 현재,"32,550,844,549"
2024,Q1,20240510,BS,자본총계,2024.03.31 현재,"797,334,747,258"
2024,Q1,20240510,IS,매출액,2024.01.01 ~ 2024.03.31,526353094290
2024,Q1,20240510,IS,영업이익,2024.01.01 ~ 2024.03.31,32078789534
2024,Q1,20240510,IS,법인세차감전 순이익,2024.01.01 ~ 2024.03.31,39309714270
2024,Q1,20240510,IS,당기순이익(손실),2024.01.01 ~ 2024.03.31,32485673799
2024,Q1,20240510,IS,총포괄손익,2024.01.01 ~ 2024.03.31,32781158285
2024,Q2,20240809,BS,유동자산,2024.06.30 현재,"572,429,856,146"
2024,Q2,20240809,BS,비유동자산,2024.06.30 현재,"891,811,925,938"
2024,Q2,20240809,BS,자산총계,2024.06.30 현재,"1,464,241,782,084"
2024,Q2,20240809,BS,유동부채,2024.06.30 현재,"465,464,855,257"
2024,Q2,20240809,BS,비유동부채,2024.06.30 현재,"192,117,918,814"
2024,Q2,20240809,BS,부채총계,2024.06.30 현재,"657,582,774,071"
2024,Q2,20240809,BS,자본금,2024.06.30 현재,"19,295,620,000"
2024,Q2,20240809,BS,이익잉여금,2024.06.30 현재,"41,535,543,766"
2024,Q2,20240809,BS,자본총계,2024.06.30 현재,"806,659,008,013"
2024,Q2,20240809,IS,매출액,2024.01.01 ~ 2024.06.30,458748984046
2024,Q2,20240809,IS,영업이익,2024.01.01 ~ 2024.06.30,14418639758
2024,Q2,20240809,IS,법인세차감전 순이익,2024.01.01 ~ 2024.06.30,11635253354
2024,Q2,20240809,IS,당기순이익(손실),2024.01.01 ~ 2024.06.30,8984699217
2024,Q2,20240809,IS,총포괄손익,2024.01.01 ~ 2024.06.30,9324260755
2024,Q3,20241108,BS,유동자산,2024.09.30 현재,"546,603,426,718"
2024,Q3,20241108,BS,비유동자산,2024.09.30 현재,"866,499,327,286"
2024,Q3,20241108,BS,자산총계,2024.09.30 현재,"1,413,102,754,004"
2024,Q3,20241108,BS,유동부채,2024.09.30 현재,"472,783,274,237"
2024,Q3,20241108,BS,비유동부채,2024.09.30 현재,"107,435,225,871"
2024,Q3,20241108,BS,부채총계,2024.09.30 현재,"580,218,500,108"
2024,Q3,20241108,BS,자본금,2024.09.30 현재,"19,295,620,000"
2024,Q3,20241108,BS,이익잉여금,2024.09.30 현재,"74,466,770,990"
2024,Q3,20241108,BS,자본총계,2024.09.30 현재,"832,884,253,896"
2024,Q3,20241108,IS,매출액,2024.01.01 ~ 2024.09.30,591708480580
2024,Q3,20241108,IS,영업이익,2024.01.01 ~ 2024.09.30,48406067128
2024,Q3,20241108,IS,법인세차감전 순이익,2024.01.01 ~ 2024.09.30,43241484277
2024,Q3,20241108,IS,당기순이익(손실),2024.01.01 ~ 2024.09.30,32931227224
2024,Q3,20241108,IS,총포괄손익,2024.01.01 ~ 2024.09.30,32513040000
2024,Q4,20250318,BS,유동자산,2024.12.31 현재,"565,480,211,037"
2024,Q4,20250318,BS,비유동자산,2024.12.31 현재,"889,880,000,001"
2024,Q4,20250318,BS,자산총계,2024.12.31 현재,"1,455,360,211,038"
2024,Q4,20250318,BS,유동부채,2024.12.31 현재,"508,450,427,636"
2024,Q4,20250318,BS,비유동부채,2024.12.31 현재,"105,320,091,174"
2024,Q4,20250318,BS,부채총계,2024.12.31 현재,"613,770,518,810"
2024,Q4,20250318,BS,자본금,2024.12.31 현재,"19,295,620,000"
2024,Q4,20250318,BS,이익잉여금,2024.12.31 현재,"86,902,433,431"
2024,Q4,20250318,BS,자본총계,2024.12.31 현재,"841,589,692,228"
2024,Q4,20250318,IS,매출액,2024.01.01 ~ 2024.12.31,466373060469
2024,Q4,20250318,IS,영업이익,2024.01.01 ~ 2024.12.31,18685610643
2024,Q4,20250318,IS,법인세차감전 순이익,2024.01.01 ~ 2024.12.31,13471668512
2024,Q4,20250318,IS,당기순이익(손실),2024.01.01 ~ 2024.12.31,12435662441
2024,Q4,20250318,BS,당기손익-공정가치측정금융자산,2024.12.31 현재,0
2024,Q4,20250318,BS,기타포괄손익-공정가치측정금융자산,2024.12.31 현재,"976,040,683"
2024,Q4,20250318,IS,총포괄손익,2024.01.01 ~ 2024.12.31,9072052627
