,code,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,자본금변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,주주 수변화율,전체 주주 수변화율,주주 비율변화율,보유 주식 수변화율,전체 주식 수변화율,보유 주식 비율변화율,접수일자변화율,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,특정 증권 등 소유 비율변화율,특정 증권 등 소유 증감 비율변화율,1인평균급여변화율,기초 소유 주식 수변화율,기초 소유주식 지분율변화율,기말 소유주식 수변화율,기말 소유주식 지분율변화율,Relative Return,Label,Code
0,80,Hite_Jinro,Consumer_Goods_&_Retail,2024,Q3,0.0802309580988374,-0.05381225309641047,-0.016394639525985966,-0.02669055799099107,0.04871650070662881,-0.006101223109356013,-0.0,-0.20229345615574257,-0.035690868729803205,-0.03342222307057052,-0.027601185722398558,0.0866808112952705,-0.025290722070020477,-0.025290722070020477,0.022939035142517716,-0.011845736022399356,0.0,-0.024865874597566506,-0.02108674597019955,0.0,0.0,-0.02230697420217953,-0.02230697420217953,-0.022306974202179308,-0.022306974202179308,-0.017143735686768524,-0.01927638148231625,-0.018887010045873787,-0.018535980919045514,-0.018331682087351808,0.02482612226164639,0.02482612226164639,000080
1,80,Hite_Jinro,Consumer_Goods_&_Retail,2024,Q2,-0.10056065799144709,-0.00016175982469013306,-0.026296554699050123,-0.07640142417074114,0.10159521656540127,-0.0211601212922512,-0.0,-0.24580088480732942,-0.0360659600032629,-0.0952911325626229,-0.5940087497274638,-0.3236607120656536,-0.2397106647297469,-0.2397106647297469,-0.04861881036509064,-0.03510084180910966,0.0,-0.017298242329361724,-0.024719488841219217,0.0,0.0,-0.030663960007945468,-0.030663960007945468,-0.030663960007945912,-0.030663960007945912,-0.02138866246705362,-0.019379133697618123,-0.01935202275406689,-0.02010314909364319,-0.01989086262683304,-0.14439525292483796,0.02482612226164639,000080
2,80,Hite_Jinro,Consumer_Goods_&_Retail,2024,Q1,0.03315829481892707,0.009810786724987808,0.015996247578761835,0.05035829598662345,-0.10537445508692156,0.00693734941521662,-0.0,0.21501944174767285,0.032777774062303755,0.030612977371867522,-0.4212816648268576,-4.577404304454936,6.4163447874668895,6.4163447874668895,0.4804530972258997,0.17940344877092762,0.0,0.15116560920913902,0.20412646459577244,0.0,0.0,0.5695590325795457,0.5695590325795457,0.5695590325795461,0.5695590325795461,0.28535264674442573,0.30984925894189097,0.3120940044238948,0.314568621460258,0.3156067201634537,0.07829396500631221,-0.14439525292483796,000080
3,80,Hite_Jinro,Consumer_Goods_&_Retail,2023,Q4,0.06809378772243291,-0.007094681850946749,0.013981675448834108,0.02484482568218238,-0.04973006751382236,0.005138902611482421,-0.0,0.40951448612130625,0.029954228229900126,0.018247123687680666,0.13466584259986247,0.636310622162622,1.4443733858485808,1.4443733858485808,-0.843133530324977,-0.1759961743634222,0.0,-0.15162358679379828,-0.22253562356632872,0.0,0.0,-1.2488772629895752,-1.2488772629895752,-1.2488772629895761,-1.2488772629895761,-0.36470212837436033,-0.41588628200151745,-0.4204984559738356,-0.42506782067545723,-0.4273661346356763,-0.08967059887248052,0.07829396500631221,000080
4,80,Hite_Jinro,Consumer_Goods_&_Retail,2023,Q3,-0.09270911721918629,3.427493868513043e-05,-0.024336271574538992,0.006118568027627114,-0.1534918485429133,-0.03160062933143459,-0.0,-0.039699472260998014,-0.011470825467099433,-0.005466180006437282,-4.940611665452566,3.205327338075375,2.472053341788982,2.472053341788982,-0.04760425427071713,-0.024622530619587968,0.0,-0.018754628902769355,-0.02066531426028706,0.0,0.0,-0.018383235663720354,-0.018383235663720354,-0.018383235663720354,-0.018383235663720354,-0.023665691969730673,-0.02294536038862427,-0.023182761406114194,-0.02342047494002042,-0.023539097655554952,-0.08994987313571379,-0.08967059887248052,000080
5,80,Hite_Jinro,Consumer_Goods_&_Retail,2023,Q2,0.13641917610401266,-0.005814312174138969,0.035910879928839345,0.06836137468260162,-0.009208579083249901,0.05112593418988398,-0.0,0.02626055787165582,0.00773214600764871,-0.05317315783530008,0.8384316553527165,1.2904599788180706,1.3777706503521898,1.3777706503521898,0.0935915360062729,0.04729775371509948,0.0,0.027858013181413677,0.032092554991472344,0.0,0.0,0.031986175362776925,0.031986175362776925,0.031986175362777036,0.031986175362777036,0.03805963637221288,0.03390640651455734,0.03453859643841595,0.034757144246078564,0.03517828628101172,-0.224453738477296,-0.08994987313571379,000080
6,80,Hite_Jinro,Consumer_Goods_&_Retail,2023,Q1,-0.08297628706060656,-0.004991940490844948,-0.026679968343786165,-0.18380846964116815,0.21186173151290022,-0.06500935459728985,-0.0,0.1167912853350569,0.03747612689528845,0.009369547541689394,-1.4916901443666823,1.8671516366329755,1.9147914841313023,1.9147914841313023,0.417267895251886,0.11156957560361136,0.0,0.11465043592108826,0.17201724696382026,0.0,0.0,-0.0385679525682725,-0.0385679525682725,-0.0385679525682725,-0.0385679525682725,0.23214253875261848,0.2853391577410619,0.28735851082569186,0.2896477354283147,0.2905641910192106,-0.065360363657063,-0.224453738477296,000080
7,80,Hite_Jinro,Consumer_Goods_&_Retail,2022,Q4,0.15929439718065386,0.01132933907094602,0.0574638446460386,0.08490486250395912,0.11882171472162495,0.09535946817404928,-0.0,-0.043660870690116926,-0.013606506822322784,0.06303004997257622,0.7197917538727413,1.8706032194121973,1.8852484103937535,1.8852484103937535,-0.6585516605113235,-0.10048196510253771,0.0,-0.10028999557962215,-0.17552902750330124,0.0,0.0,0.05717189352914842,0.05717189352914842,0.05717189352914831,0.05717189352914831,-0.2647994020983806,-0.3560401699849389,-0.35986264065355567,-0.36370667320405126,-0.36559108954118846,-0.06201702978717745,-0.065360363657063,000080
8,80,Hite_Jinro,Consumer_Goods_&_Retail,2022,Q3,-0.08905945013229388,0.00014981265848801328,-0.026055906898115655,-0.030210789605388477,-0.018170216487112256,-0.026469125660202097,-0.0,-0.0859231743901192,-0.025281842998496673,-0.029728978613393853,0.06919448480591361,0.13208341449804395,0.13217290485173494,0.13217290485173494,-0.047719219760717246,-0.029286619818489346,0.0,-0.019521990387916688,-0.022774103887989616,0.0,0.0,-0.02349660977801893,-0.02349660977801893,-0.02349660977801893,-0.02349660977801893,-0.023923923592262808,-0.02247677678849147,-0.02265427079178095,-0.022961972990716673,-0.023017303769138353,-0.028131566770931288,-0.06201702978717745,000080
9,80,Hite_Jinro,Consumer_Goods_&_Retail,2022,Q2,0.2874785312870728,0.00486814847886663,0.10871490601268263,0.19261584075039462,0.10949444394848495,0.16849693083145334,-0.0,-0.10988968351355366,-0.030006510551201515,-0.07507877310486655,-0.08027579873853319,-0.09420025551049438,-0.050358781543438536,-0.050358781543438536,0.2422289245460597,0.14081807856074258,0.0,0.0936081710676876,0.10473956698743825,0.0,0.0,0.10220904426890987,0.10220904426890987,0.10220904426890998,0.10220904426890998,0.12056400369173481,0.11095099753421778,0.11254494803051529,0.11321645589168383,0.11424273330995849,0.32362506353247594,-0.028131566770931288,000080
10,80,Hite_Jinro,Consumer_Goods_&_Retail,2022,Q1,-0.1636636922553667,0.0053036190353181745,-0.05076033269726077,-0.06419331327102062,-0.14243123809696745,-0.0857692486737649,-0.0,0.07736521656314133,0.02238425684751877,-0.08248706980528042,-0.6800022376931831,6.841414483054641,5.603840069069667,5.603840069069667,0.45302671010697126,0.25990475741091446,0.0,-0.017995330776575447,0.0709533361961926,0.0,0.0,-0.0487760286865393,-0.0487760286865393,-0.048776028686539075,-0.048776028686539075,0.06382756454000593,0.014950961253815565,0.016100724767244,0.0184265456646886,0.018698398133248473,-0.060367014190983226,0.32362506353247594,000080
11,80,Hite_Jinro,Consumer_Goods_&_Retail,2021,Q4,-0.29539159320844033,0.017496724090179328,-0.06810515482504886,-0.2182818182808275,0.10778592211798232,-0.1067402427462012,-0.0,0.01539016242601654,0.0045021121627238925,0.024782293011089473,0.21041849634010934,1.5398348119642886,1.8954536563899533,1.8954536563899533,-1.4685506797432182,-0.5885933381170569,0.0,-0.07303612716978503,-0.20169103483646444,0.0,0.0,-0.06863485762298849,-0.06863485762298849,-0.06863485762298893,-0.06863485762298893,-0.2081752098611538,-0.13395256943954736,-0.13717992785063493,-0.14193194106826557,-0.14316211494689224,-0.03245324829027793,-0.060367014190983226,000080
