,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return,Label,Code
10,120,CJ대한통운,산업재,2022,Q2,0.07156860271218912,-0.010194508024086169,0.005050970100246133,0.06468933825408518,-0.014233401686173264,0.020250683793965996,0.0,0.06405986704101863,-0.011571595836462945,0.09859737334604102,0.6426237867181144,-0.14353283265679362,-0.2532177195412644,-0.2532177195412644,0.38636857995042173,0.045732630383092276,0.007975770342554478,0.2746673361787626,0.056550678111290775,-0.033707865168539186,0.13207484462760455,-0.01358073474746535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02343612097174363,-0.2919578137856079,000120
11,120,CJ대한통운,산업재,2022,Q1,0.0923858206060848,0.0006098864316907981,0.01653411344010669,0.03129479639661947,0.020243360189777793,0.025042843340167265,0.0,0.09674442852890897,0.007389135974415595,-0.09865796587446496,-0.445338565022507,4.466152660438958,4.709264673788981,4.709264673788981,0.09364288108448604,0.018637728474920623,0.004832000385876389,0.14767324592997877,0.03864674909181387,-0.09183673469387776,0.2602194672474454,-0.004557562722991126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020972223829352588,0.02343612097174363,000120
12,120,CJ대한통운,산업재,2021,Q4,-0.11015336593989644,-0.0008698663939948892,-0.021716395343984063,-0.06760708974778673,-0.021633063865422186,-0.042144187971995484,0.0,6.189275717805032e-05,0.0012331682735899907,0.07553287157585675,0.04998913937171445,-0.8277650700221733,-0.8299889814700454,-0.8299889814700454,0.4025512712822732,0.020007078311950588,0.015938933266124167,0.16812521036687933,0.08222487497304898,0.02083333333333348,0.08325393584683072,0.024245998191906537,-0.06879933540347882,0.11965811965811968,-0.6666666666666667,-0.6666666666666667,-0.6665793544615772,-0.6665836653386454,0.0,0.0,0.0,0.0,-5.928494681950447e-06,8.523509116287187e-07,0.0,0.0,0.0,0.03823905401086618,0.020972223829352588,000120
13,120,CJ대한통운,산업재,2021,Q3,0.17995967795565715,-0.03818183816579801,-0.003022920782855265,0.047073946508116915,-0.05894582120977443,-0.014423611406691128,0.0,0.11100601074598337,0.010103910820872253,0.05141722741837773,0.25490321498809165,1.7906418713748815,3.84346324596532,3.84346324596532,0.01761921683046319,0.034507991437758845,0.0003381422427111147,-0.05306772908366497,0.06937716438105035,-0.1504424778761062,0.06736077481840197,0.03200812777097384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09966356553637193,0.03823905401086618,000120
14,120,CJ대한통운,산업재,2021,Q2,-0.10074852262176504,-0.00016848843596817265,-0.017873459960041527,0.024219166468332887,-0.08576619725990087,-0.0425915168530383,0.0,0.01625057569801691,0.01221632949810214,0.07376170036250529,1.655804796695021,1.2887488361282156,0.47176865329879747,0.47176865329879747,0.7421096287815034,0.007129469356493168,0.013438380398341998,0.11734330484330613,0.06502616415047213,-0.11023622047244086,0.131754905184698,0.02973947210775374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023021486438886938,-0.09966356553637193,000120
15,120,CJ대한통운,산업재,2021,Q1,0.04677926396986454,0.020382950821737467,0.024932484377589992,-0.08765711302727885,0.11847127109796629,0.027355280349169453,0.0,0.008265266928573434,0.021998544000502385,-0.05922559924847581,-0.5167362990037098,-0.7507342153270062,-0.7119481568109478,-0.7119481568109478,2.0127382750040668,-0.003980375432345529,0.015428372481669506,0.17195325542571194,0.07231825865355468,0.016000000000000014,0.3732219462632649,0.026553173691747034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013950976945100314,-0.023021486438886938,000120
16,120,CJ대한통운,산업재,2020,Q4,-0.037894550791998105,0.0381810369616038,0.02422247926674226,-0.05250874207040834,-0.015104526661696038,-0.031996449583224784,0.0,0.05628484610926465,0.10170531411804706,0.07260171143246841,-0.11403005432266788,0.42660049275486833,0.3443506720882228,0.3443506720882228,-0.3780443147289393,-0.058580425595368135,0.015741758304966824,0.13205764233403983,0.015372275387599998,0.04166666666666674,0.030879044146171264,0.029133278800198115,0.14057949978272588,0.15841584158415833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3844700949791987,0.09866239720784886,0.0,0.0,0.0,-0.1734431797319626,-0.0013950976945100314,000120
17,120,CJ대한통운,산업재,2020,Q3,0.03855333193912536,0.012402360723750894,0.0171015024627843,0.08749245367750902,-0.02091729223725236,0.02523842354300232,0.0,0.038958214182631457,0.006096308022309316,0.015411429113952657,-0.10446274476560358,-0.06447120442528054,-0.21721448803668308,-0.21721448803668308,29.267844017171594,-0.026207921096291442,0.022088428967425466,-0.01328671328671327,0.12128584005311471,-0.032258064516129115,0.464159945473134,0.013559340833025901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006497951974267023,-0.1734431797319626,000120
18,120,CJ대한통운,산업재,2020,Q2,0.023115672748867055,0.004432597772771718,0.007739356902689787,0.027988933951888395,-0.007269890517267119,0.007441591644512302,0.0,0.055401122790561086,0.008142364868214846,0.044795102449529445,0.3793947328886955,0.8872548311615587,0.9836849559984033,0.9836849559984033,-0.9744470971009336,0.021563322371475513,-0.027401632238014395,-0.0835291604358025,-0.1430043137913488,0.15887850467289732,-0.41825270948982285,0.015540359786174518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20805324300341949,0.006497951974267023,000120
19,120,CJ대한통운,산업재,2020,Q1,0.13908320672729335,0.011582653188511705,0.032028375788886176,0.14544398355066046,-0.0022332347108954265,0.0544913423971638,0.222079153152412,-0.1830023941228408,0.003107517116688996,-0.08419970206439564,-0.18897907595675878,1.4337970568727307,-0.26117334880866605,-0.26117334880866605,2.326416414584117,0.015754379708652122,-0.012864053928269836,-0.060040160642572116,0.01797680704196325,0.00943396226415083,-0.20454187036744997,0.006823325946122116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025137678403095942,-0.20805324300341949,000120
20,120,CJ대한통운,산업재,2019,Q4,-0.018597356855570957,-0.0012809694310091935,-0.004098811930053681,-0.025564515874388682,5.2054925304245714e-05,-0.00994529417091461,-0.18172239709641413,0.2825385438816399,0.003530937578351656,0.09560294586942941,-0.01769495014950473,-0.1412427913720785,-3.1032621270613734,-3.1032621270613734,5.380260221408914,-0.015711916865137066,0.010051895543270017,0.191387559808615,-0.024390380515078802,-0.05357142857142849,0.023897949297593923,0.001389274009692798,-0.03740769571892111,0.04008979785185418,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00010624383195534381,2.726784460072018e-05,0.0,0.0,0.0,-0.012301943884613586,0.025137678403095942,000120
21,120,CJ대한통운,산업재,2019,Q3,-0.02771459664749265,0.00046986860452058465,-0.004227294839533768,-0.04115103652952534,0.023001297143054877,-0.0030307244811095257,0.0,-0.03841082507988558,-0.005784524366220345,0.007111582786023529,0.319751110935907,0.06185372720825999,-2.3826909076073632,-2.3826909076073632,-0.9303677156060576,0.023671710515372757,0.0021492760114003584,-0.21649484536082508,-0.013886289168915433,-0.05084745762711873,-0.10146539633409102,0.0003114533416388454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013238908120392273,-0.012301943884613586,000120
22,120,CJ대한통운,산업재,2019,Q2,0.12920312928607802,0.00860717587598181,0.02688430805834008,0.22412892224326852,-0.04718831995253214,0.04697505274173763,0.0,0.012994166420410957,0.001864550295372025,0.03357720524302632,1.7060469546520687,-1.3035539452491922,-1.3069691723975838,-1.3069691723975838,0.17798441463015324,0.03709163042178587,0.013293335100796,-0.10064059339177356,0.05879535921869561,0.017241379310344973,0.09107698802174014,-0.007291628488756308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00792598073606629,0.013238908120392273,000120
23,120,CJ대한통운,산업재,2019,Q1,-0.027745503130295446,0.15171321641475122,0.12037155633401375,-0.15612149045057022,0.34776077918293224,0.1164071262424895,0.12263764114862052,-0.2646851646224607,0.12534814941053085,-0.07106429404663805,-0.5748703741723742,-48.83250568084552,7.654241750795295,7.654241750795295,-0.6874179652905958,-0.0016632023276192953,0.0005796429835080996,-0.09282764948769218,-0.09882153156977846,0.01754385964912264,-0.06709658363690052,0.003508186239422395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057470813195633685,-0.00792598073606629,000120
24,120,CJ대한통운,산업재,2018,Q4,-0.08466185248436875,0.010882751276726443,-0.0072155166627028144,-0.09171730214635587,-0.0028637842507244216,-0.04572593798043523,-0.008244974917819947,-0.008244974917820058,0.04576171443330579,0.06522854673160206,0.8281898675671915,-1.046773081012175,-0.7862285628537949,-0.7862285628537949,0.1528942253920036,0.005036357567736793,0.005684653689703056,-0.10693799508331026,-0.008256951594797224,-0.08800000000000008,-0.09983604378074207,0.014114127612447902,0.41004630392539165,-0.015511420663645525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10198863389958246,0.030023702191129154,0.0,0.0,0.0,0.07043111948977278,-0.057470813195633685,000120
25,120,CJ대한통운,산업재,2018,Q3,-0.07647526626232914,0.07200074222122677,0.04031927773610211,0.3556628062274245,-0.09745488516310497,0.07604020980753701,0.04861786180095651,0.04861786180095651,-0.005114451968693978,0.005236459958047002,-0.3418961138365897,-2.512120138169358,-7.411489388513118,-7.411489388513118,0.0442397512820667,0.03809438658420561,0.005201307569219216,-0.09246405552800974,0.04862249558492171,0.11607142857142883,0.009709172259507959,0.0019068078790451803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11571023203286286,0.07043111948977278,000120
26,120,CJ대한통운,산업재,2018,Q2,0.0489275270854459,0.01664181233881523,0.023362962253114405,-0.14726073356980995,0.20520215402125896,0.040527461272049425,0.02264548363310337,0.02264548363310337,0.0023326808527597276,0.13287089820554532,0.5953481909063025,-0.8518838988289481,-0.9627005350265931,-0.9627005350265931,0.3971853095173552,0.007779076758894776,0.007847684343889938,-0.0044422507403751865,0.0226310282981268,0.009009009009008917,0.11515816784752042,0.0014086115293125978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08753989778786372,0.11571023203286286,000120
27,120,CJ대한통운,산업재,2018,Q1,0.21284877996592888,0.15850755180789866,0.16941503732638274,0.30025199855305296,0.236213973182807,0.26532969553103625,0.0246688196178384,0.0246688196178384,0.07003624318965351,0.03277689166232878,-0.2776602378320223,-8.488282152647326,-7.915792549651235,-7.915792549651235,-0.2528409114579355,-0.030034823661886145,0.014530287258507357,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,-0.003202267986215368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2566929321227336,-0.08753989778786372,000120
28,120,CJ대한통운,산업재,2017,Q4,-0.06847266413207409,0.0495674409000626,0.023534007076173147,0.126825885256719,-0.0059897860768090005,0.050295331724224734,-0.08068243344995474,-0.08068243344995474,-0.0027923349158969213,0.007952262938571764,-0.2752392838065062,-2.032326396146821,-5.671355246467825,-5.671355246467825,-0.3500195788744318,-0.023583906836809665,-0.002275605061653474,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,0.005539798547534058,-0.08563769012400402,0.07451223896205761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.553245408102981e-06,1.9291792618947312e-06,0.0,0.0,0.0,-0.041479917630222414,0.2566929321227336,000120
29,120,CJ대한통운,산업재,2017,Q3,0.07855708205400669,0.048494335145597756,0.05497965617652523,0.38041809746543187,-0.02107577324058929,0.11654672415517542,-0.11087145113618246,0.2790413134957008,0.0006974755114412812,0.036180046731628,-0.11459423553825665,-0.7106493687859772,-0.9112143141059077,-0.9112143141059077,0.15372330132051748,0.0010197755396517127,0.013797360660917635,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,0.0008538188902857957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18818800596954915,-0.041479917630222414,000120
30,120,CJ대한통운,산업재,2017,Q2,0.1288555756378582,0.009155256454576488,0.03278002565413973,-0.11698393574021526,0.1896338452058668,0.06309826624117831,0.0,0.03959938466857915,0.007448448385799056,0.053139564139281115,0.3573915073470797,1.1089993329587604,1.0744191393458267,1.0744191393458267,-0.1259798444991046,-0.018329085656645816,0.007378041034466598,0.01678214010777368,0.04069603451398307,-0.00900900900900925,-0.07470193740685538,0.0021183293365460987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07002388280293698,-0.18818800596954915,000120
31,120,CJ대한통운,산업재,2017,Q1,-0.08711529521237371,0.02611876269793756,0.0015983923533031685,-0.005913709273889678,0.0028079786281514085,-0.0008097830220219482,0.0,0.019460880786888346,0.0036193965771094128,-0.04223527512872616,0.28588217490503065,2.9165939628624944,4.674279781162533,4.674279781162533,0.5158067335463936,-0.005897475606975844,0.011192800453106333,0.13548951048950886,0.057487026215818915,0.0277777777777779,0.09135267010029824,-0.010596801394200384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008160029551212027,-0.07002388280293698,000120
32,120,CJ대한통운,산업재,2016,Q4,-0.01528445594347383,0.04778620575071346,0.03345254611595494,0.24421901985583228,-0.019641139509537275,0.07491518716687873,0.0,0.004262525735458267,0.0010472170772388711,0.06719499112871485,-0.3405612344138046,-2.070191118341951,-1.4786185088707744,-1.4786185088707744,0.9720054193181309,0.034143632958706815,0.00772594542518501,0.3210161662817601,0.08866217088941863,-0.06896551724137923,0.07425742574257432,0.0005662849415952742,-0.02391305060083415,0.050441131034798525,0.0,0.0,0.0,0.0,0.0,-0.9552491776345858,-0.9695835974359929,0.0,-2.8911293213917943e-06,8.511092222107663e-07,0.0,0.0,0.0,-0.23530932741448607,0.008160029551212027,000120
33,120,CJ대한통운,산업재,2016,Q3,-0.04502932587525432,0.037386249917358505,0.017431146147030452,-0.37641199721541685,0.6685246911899525,0.04250576445524734,0.0,-0.007144887432057989,-0.0013417905563494203,-0.01580212644002854,-0.07841316963768563,-1.2305497994015189,-1.4511472884624845,-1.4511472884624845,-0.1224419591674838,-0.036025820210948356,0.003894683630669471,-0.16954353663214605,-0.05062240034318399,0.08411214953271018,0.005784579336604034,0.0011951132298078093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10884308667554576,-0.23530932741448607,000120
34,120,CJ대한통운,산업재,2016,Q2,0.08175776479556474,0.02123052910440415,0.03525586305541939,-0.07611133978845541,0.45206409394294145,0.08161486566046916,0.0,0.016092001789801857,0.003068175794052719,0.04894826656765083,0.23539684774416902,0.12889128226188062,-0.49384120567893686,-0.49384120567893686,-0.027027232119385514,-0.03230381641886115,0.012538958150480006,-0.08606485539000996,0.008471446426447704,-0.044642857142857095,0.3509743792660007,-0.0005933799437578546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01766947210532885,-0.10884308667554576,000120
35,120,CJ대한통운,산업재,2016,Q1,-0.020484580059927593,0.06028900593284092,0.04040863848193399,0.14085008567213664,-0.0012328286112091025,0.09435967969775882,0.0,0.032836344014832264,0.00597502232349556,-0.7341767301014472,-0.7204385967203719,-1.614895522518273,-2.0828462077363605,-2.0828462077363605,-0.03306613361493349,0.038799175276764686,0.0038272110826311767,-0.1254024221983725,-0.02437748355156011,0.05660377358490565,-0.22660852268380383,-0.000632156522718863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780513723270581,0.01766947210532885,000120
0,150,두산,산업재,2024,Q4,0.27733365185750003,-0.013924817770870401,0.02316052780821387,0.08117185570599639,0.021834881478019152,0.05716434184059094,-8.48566413691465e-07,0.0028365004643708946,0.0012798861986249577,0.12218197609343018,0.08171786136784842,-8.174887802797475,-10.300748068502575,-10.300748068502575,-0.9158021038819508,-0.9321520675786034,-0.9299424966169385,-0.9370176393345833,-0.9406278150539523,-0.8986662057312514,-0.9336207914704863,-0.9215901069829145,-0.8983772606786509,-0.9355515318052272,-0.9205826079184405,-0.9285102223059283,-0.9228736228178528,-0.9283953861414806,-0.9239875458510146,-0.9462846859515294,-0.9606967836380422,-0.9188919355011238,-0.9097535355060723,-0.9207467719064516,-0.9525521606068829,-0.9239875458510146,-0.9209195704585043,0.2714160839160839,0.2714160839160839,000150
1,150,두산,산업재,2024,Q3,-0.012902987735249338,-0.0026689140665191458,-0.00398377215671053,-0.03957625016558586,0.03356570808673642,-0.011266936457822174,0.0,-0.00047820790162245164,0.0007597759747115518,0.06337635632972272,0.5109359954514094,0.7615812577001586,-0.4972244279616913,-0.4972244279616913,-0.2377021247854798,-0.011538677997511404,0.0009958598205548341,-0.11983510689291532,-0.0051857654838392,-0.09523809523809512,-0.05674568795778523,-0.003275944768183603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576339132409057,0.2714160839160839,000150
2,150,두산,산업재,2024,Q2,-0.12781926290675216,0.006085550271659468,-0.01337574883331405,-0.06366195070625791,0.02137027107148648,-0.0324859537647183,0.0,-0.0012274237844323022,-0.000517960737378087,0.12107096181874355,-0.4547439021147267,-1.3899873776337266,-1.3662249083524047,-1.3662249083524047,-0.110334699467731,0.030762850791552276,-0.0022763832415567675,0.02546205269366908,0.05808429975732232,-3.3306690738754696e-16,0.01979840167061564,-0.0052108762043113765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0455161477199009,0.576339132409057,000150
3,150,두산,산업재,2024,Q1,0.1669543156152582,0.0016298607653995045,0.0226871114377869,0.0589468088487235,0.0975219364757327,0.07277094454127409,0.0,-0.007741589103934188,-0.008458883242011161,-0.6892641124301919,-3.863689758255348,-1.1935685876115754,-1.3580647160005355,-1.3580647160005355,-0.11265192787422551,0.006272868624748851,0.013001130867663191,-0.12136131985833976,0.023680694141577696,-0.011764705882352788,-0.008599753155233536,-0.008640858156891418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10206862428119036,-0.0455161477199009,000150
