,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,매출액변화율,Label,Code
14,Hite_Jinro,Consumer_Goods_&_Retail,2021,Q1,-0.3857845769560666,0.009466151554164859,0.0026038112669686253,-0.0004980129276397349,-0.027817243225708665,-0.03711054583482465,0.08779338705173555,000080
14,Yuhan_Corporation,Healthcare,2021,Q1,-0.036603733674933026,-0.000984028613457033,-0.008900056699730818,-0.03562878745187725,-0.12833284640093412,0.19395761569844483,-0.2333335103611806,000100
14,Ildong_Pharmaceutical,Healthcare,2021,Q1,0.23848673988851743,0.016148757339399578,0.001949770385688221,-0.008317465499140031,-0.02123244838943794,-0.04904079596084321,-0.03689741006068809,000230
14,Daesang,Consumer_Goods_&_Retail,2021,Q1,-0.26669930910589,-0.011178549808208649,-0.012272920409030386,-0.006707230929147157,-0.04412311927989632,-0.10410747656968011,-0.10196971261908631,001680
14,AmoreG,Consumer_Goods_&_Retail,2021,Q1,-0.1205476429509175,-0.015300913132181071,-0.009338471383921298,-0.0040864641186941775,0.014029784058219308,-0.721947310620727,0.1165781172910952,002790
14,Bukwang_Pharmaceutical,Healthcare,2021,Q1,-0.19312211219701458,0.035018076050506886,0.023977999116596593,0.08167750072657964,-0.005598660670847355,0.26202700991228967,-0.23750106974753965,003000
14,Taekwang_Industrial,Industrials_&_Machinery,2021,Q1,-0.02298713418922968,-0.02651498556485654,-0.03227584912624093,-0.014678622513178752,-0.025563184027246555,-0.41258837567702034,0.0730426162000025,003240
14,Youngjin_Pharmaceutical,Healthcare,2021,Q1,-0.29776639804660526,0.14265645225836088,0.015473363006904939,-0.006190206507262319,-0.009605514784763791,0.13941136982007807,-0.30283832593147775,003520
15,S&T_Heavy_Industries,Industrials_&_Machinery,2021,Q1,-0.10680298068383676,-0.090339693717983,-0.08154410321206118,0.04351907865216553,0.012003994277305474,0.3470619898786883,0.20777340676632572,003570
14,Shinsegae,Consumer_Goods_&_Retail,2021,Q1,-0.130134782154425,-0.04458610215841685,-0.03546262337301931,-0.01085159326433871,-0.13445029482556148,0.02809971644897058,0.09798983141841876,004170
14,Chokwang_Leather,Consumer_Goods_&_Retail,2021,Q1,-0.06403465196150276,-0.01442757206668488,-0.054080533137604414,-0.10722943107945082,-0.19673097102320258,0.01906673036445461,-0.14651559594498942,004700
14,Hyosung,Industrials_&_Machinery,2021,Q1,-0.22196053620274617,0.004750984003699443,0.0003090599714518083,-0.01172138868965411,-0.011351932432649203,-0.6907453065929343,0.09805677717466112,004800
14,Samkwang_Glass,Industrials_&_Machinery,2021,Q1,-0.3651481511383822,0.1601481813500667,0.01871810210411129,0.011606835050143371,0.007701631532087472,1.7165749007745907,-0.05793765739987658,005090
