접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330004458,Y,00159218,한전KPS,보통주,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2015-12-31,2015,Q4
20160330004458,Y,00159218,한전KPS,합계,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2015-12-31,2015,Q4
20160330004458,Y,00159218,한전KPS,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331005250,Y,00159218,한전KPS,보통주,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2016-12-31,2016,Q4
20170331005250,Y,00159218,한전KPS,합계,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2016-12-31,2016,Q4
20170331005250,Y,00159218,한전KPS,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402003872,Y,00159218,한전KPS,보통주,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2017-12-31,2017,Q4
20180402003872,Y,00159218,한전KPS,합계,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2017-12-31,2017,Q4
20180402003872,Y,00159218,한전KPS,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003853,Y,00159218,한전KPS,보통주,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2018-12-31,2018,Q4
20190401003853,Y,00159218,한전KPS,합계,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2018-12-31,2018,Q4
20190401003853,Y,00159218,한전KPS,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200406002229,Y,00159218,한전KPS,보통주,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2019-12-31,2019,Q4
20200406002229,Y,00159218,한전KPS,합계,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2019-12-31,2019,Q4
20200406002229,Y,00159218,한전KPS,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210319000432,Y,00159218,한전KPS,보통주,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2020-12-31,2020,Q4
20210319000432,Y,00159218,한전KPS,합계,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2020-12-31,2020,Q4
20210319000432,Y,00159218,한전KPS,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321001022,Y,00159218,한전KPS,보통주,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2021-12-31,2021,Q4
20220321001022,Y,00159218,한전KPS,합계,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2021-12-31,2021,Q4
20220321001022,Y,00159218,한전KPS,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320000353,Y,00159218,한전KPS,보통주,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2022-12-31,2022,Q4
20230320000353,Y,00159218,한전KPS,합계,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2022-12-31,2022,Q4
20230320000353,Y,00159218,한전KPS,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320000788,Y,00159218,한전KPS,보통주,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2023-12-31,2023,Q4
20240320000788,Y,00159218,한전KPS,합계,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2023-12-31,2023,Q4
20240320000788,Y,00159218,한전KPS,비고,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250514000974,Y,00159218,한전KPS,보통주,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2024-12-31,2024,Q4
20250514000974,Y,00159218,한전KPS,합계,"300,000,000","45,000,000",-,-,-,-,-,"45,000,000",-,"45,000,000",2024-12-31,2024,Q4
20250514000974,Y,00159218,한전KPS,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
