,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,영업이익 변화율,GDP 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
20,하이트진로,2020,Q2,생활소비재,0.06448860291322782,0.11600643977193026,0.08699780892636477,-0.09857725232090064,0.015575144282893083,-0.004035415547907983,0.25483228952238535,-0.2844521692035524,000080
20,대림산업,2020,Q2,건설,-0.1856072125667682,0.018606326678747287,0.016146263710212105,0.33656637730243344,0.015575144282893083,-0.0037004840000132155,-0.12859941328422309,-0.10123438296813245,000210
20,현대건설,2020,Q2,건설,-0.138211151072074,-0.002073050099541285,0.10500341325751439,0.532908329948611,0.015575144282893083,-0.02767525620493727,0.057201705607568654,-0.14513875665797915,000720
20,CJ,2020,Q2,생활소비재,-0.10209667647766317,0.0057355844982820425,-0.1428775819347835,-0.8903748248152804,0.015575144282893083,-0.0011872682805297297,-0.9378830697842654,-0.15509078929638534,001040
20,대상,2020,Q2,생활소비재,-0.02851271114721897,0.03208281506130617,0.010421383121147487,0.27199824152380114,0.015575144282893083,0.02911622885913956,0.06608627905783604,-0.0956107688888938,001680
20,오리온,2020,Q2,생활소비재,-0.1356086015581779,0.04545643577955438,-0.7489127660268626,-0.9507852202671486,0.015575144282893083,0.00011534396437551386,0.021003750506474628,-0.106244623528609,001800
20,KCC,2020,Q2,건설,-0.08820356288223474,0.08629146345083982,0.043070475434028754,0.21378043336836372,0.015575144282893083,0.08711143592538018,0.03192759653473343,-0.03250576077415952,002380
20,아모레G,2020,Q2,생활소비재,-0.11607158345235993,-0.00038416619324632695,-0.14294756915902884,-1.050072354726641,0.015575144282893083,0.01045267587143961,-0.002062625612001212,-0.20948628891499707,002790
20,한일시멘트,2020,Q2,건설,-0.12490750701980757,3.4541195979675976e-05,-0.14297672796880145,-1.0521982310185067,0.015575144282893083,-0.004018140790928437,0.394927284953978,0.045629762082060786,003300
20,남양유업,2020,Q2,생활소비재,-0.11830322687450621,-0.011066878427484994,0.05267397802485996,-0.40876556119439555,0.015575144282893083,0.0009698339840733539,-0.0028507803170039203,-0.14968522266609224,003920
20,농심,2020,Q2,생활소비재,0.06628361350821747,0.010727759668617054,-0.05285593670939259,-0.6566805588362483,0.015575144282893083,0.004094684939472515,-0.012073510854176406,-0.2445679544314452,004370
20,빙그레,2020,Q2,생활소비재,-0.1799699825115368,3.4036851365432383,0.34394583574111515,4.013490465844318,0.015575144282893083,0.013873631265773234,0.11038464035270135,-0.11754045855149031,005180
20,롯데칠성,2020,Q2,생활소비재,-0.17596067494812395,0.009506645878278208,0.16682715145103622,2.671349939689471,0.015575144282893083,0.030255573108542322,0.5143225777809641,-0.15322030426026562,005300
20,현대그린푸드,2020,Q2,생활소비재,-0.16259268357052128,0.011936416749589451,-0.07662129334234713,-0.16543631871913755,0.015575144282893083,0.0028625098850532105,0.04727384043546112,-0.11535265720144208,005440
20,삼립식품,2020,Q2,생활소비재,-0.19382305597480518,-0.07236352181272265,0.010596931361124717,0.12172232399941563,0.015575144282893083,0.017612624181661207,-0.008602855930692321,0.02835369520253319,005610
20,크라운제과,2020,Q2,생활소비재,-0.14951821169727397,-0.0016227767530949677,-0.5751678055446751,-0.9641477677550768,0.015575144282893083,-0.0005942772048845857,0.02620721683248628,0.007250828637337864,005740
20,GS리테일,2020,Q2,생활소비재,-0.26556166219617,0.024977998301916493,0.036972109445917445,-0.2528650906679898,0.015575144282893083,-0.0002797833180397946,0.001777595023680023,-0.07268823173993659,007070
