,name,year,quarter,sector,Relative Return,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,유동부채 변화율,매출액 변화율,이익잉여금 변화율,Label,Code
19,한화,2020,Q1,에너지_화학,0.19991835901622618,0.04534382974631668,-0.9278245942571786,-0.9810534902115879,0.11904433331738806,-0.4263414328204772,-0.021625911287632693,0.10180845239675312,000880
19,한국쉘석유,2020,Q1,에너지_화학,-0.05857740585774056,-0.03442127116891602,0.5845454754001547,0.5304774686909071,0.43725131447289134,0.007355787713758666,-0.15539160516158423,-0.3307255460856113,002960
19,태광산업,2020,Q1,에너지_화학,0.17636054664629358,-0.012222277204016252,1.0922814674447028,-1.6259453494400442,0.05053804853309485,0.007434987667911175,0.023680396097500056,-0.33346609697493934,003240
19,삼성정밀화학,2020,Q1,에너지_화학,0.09103631456438233,0.6290305340696667,0.07149036423908428,0.9306649028185741,0.23295216300957433,0.06642216189679706,0.012731457181865746,0.07734609223837191,004000
19,효성,2020,Q1,에너지_화학,0.019606239234279205,0.5115691955168036,1.7548027113186837,0.32582272889807573,0.30360784052785483,-0.3813692284191379,0.0929806944137308,-0.17931420695976708,004800
19,SK케미칼,2020,Q1,에너지_화학,0.46358173219386734,-0.370296589434307,-6.59869398877413,-2.566783445567193,0.056284992530806655,0.0303994483959118,0.001615615769144929,1.5260486958428354,006120
19,대한유화,2020,Q1,에너지_화학,0.5424903809961943,-0.0627512084087064,-5.516210813727163,-5.803187310720809,0.5539271538839148,-0.12481723735437023,-0.03348689837818075,-0.32922377240158424,006650
19,국도화학,2020,Q1,에너지_화학,-0.011764380981889533,-0.005038797603885148,1.5672441905968832,1.1418474696081575,0.48434480467447694,0.10005198073859667,-0.005681117828267079,-0.29537811190717145,007690
19,한화케미칼,2020,Q1,에너지_화학,0.12495321479892457,0.522301862147915,-7.5597306730679,-1.6551488188838652,1.2544745872610932,0.7500713101084424,0.04731838012884393,0.7838498818384908,009830
19,OCI,2020,Q1,에너지_화학,0.021689422510466544,-0.042428832386288806,0.8369486495745095,-0.917913708630974,0.013297491701703246,-0.1539467773124481,-0.03095278527692813,0.4917559278891737,010060
19,S-Oil,2020,Q1,에너지_화학,0.06550201485278453,0.08720143813137904,-105.12599483204134,-17.579305519351344,0.08891697591630021,-0.20464968259085903,-0.18433784626006566,-0.2894843714025981,010950
19,롯데케미칼,2020,Q1,에너지_화학,-0.003038084516126832,0.20329716279887244,-1.426295304046429,-1.3162609479439642,0.303882030927785,0.22201410944141142,-0.019536136766211465,-0.24213961465469966,011170
19,금호석유,2020,Q1,에너지_화학,0.11732794690520851,0.09923252102356761,3.0527365171168945,3.4476562545421503,-0.011715568528944953,0.02506317373223399,0.0508745104891406,0.08131378581094045,011780
19,SKC,2020,Q1,에너지_화학,0.2387315211667922,-0.7088273909735721,-1.124579860974858,-13.323745474547854,0.6085653867930811,-0.23562220715932336,0.368615767816008,0.5346921766869935,011790
19,한솔케미칼,2020,Q1,에너지_화학,0.06965238048735697,0.021341886636876195,0.8570697220537147,2.4467361482287924,-0.22266983241076022,0.09366543094136648,0.05646773342948275,0.5427163429593325,014680
19,동원시스템즈,2020,Q1,에너지_화학,0.2760968690493155,0.005785021747197083,28.85679040717297,-7.607076828890863,0.44340848486091455,0.08467291869172544,-0.0009626759234069304,-0.2948525501321687,014820
19,유니드,2020,Q1,에너지_화학,0.10676047754071721,-0.10358234590093574,-8.541710089182843,-3.622242363617883,0.22946808271705277,0.1767946959313118,-0.005212830873643548,-0.058523366729380466,014830
19,남해화학,2020,Q1,에너지_화학,0.22523649263234496,-0.0316857447397032,2.4169242502657347,0.9350162194445166,0.3128854329483013,0.0534872165339475,0.011581065005553226,-0.09714490430708778,025860
19,LG화학,2020,Q1,에너지_화학,0.06669398553537798,0.15903495453777938,-2.029235064851169,-2.236745627244295,0.07748137162699842,-0.023631923536644783,0.011774431719053124,0.8485051972788076,051910
19,휴켐스,2020,Q1,에너지_화학,0.11028201138921201,0.20917779962025995,1.1907240269396993,2.7721149058007275,-0.1465646231464528,0.10296049762154813,-0.0312309562241726,-0.28097830343855246,069260
19,GS,2020,Q1,에너지_화학,-0.11031486643504339,-0.24102031984578165,6.905201549748578,7.163985740370402,0.785116125806745,3.1923030327504742,0.0007633220212110992,-0.2999651434575789,078930
19,휴비스,2020,Q1,에너지_화학,0.33215682783395567,0.0469785773617879,-1.7348305562589075,-1.762229518872567,0.020976639572966027,-0.19478806987410469,-0.019165434304219575,0.00305461571470228,079980
19,후성,2020,Q1,에너지_화학,0.11608133988801739,0.055648925604699695,-0.7625106023787206,-1.2559236503762499,-0.2769918477998611,0.028482957478912496,0.000894350010435252,0.005317986447123779,093370
19,SK이노베이션,2020,Q1,에너지_화학,0.005144453465299001,0.016760071077736027,-19.893950473511723,-4.702626176283149,-0.1568185211696118,4.362094745389844,0.18336356280904487,0.6515544294969795,096770
19,코오롱인더,2020,Q1,에너지_화학,0.10121253522329438,-0.06821725235533849,0.41816484750935046,-4.58416344143847,-0.08000680247755554,-0.0810604522676166,0.25451201877055696,-0.07256381181408811,120110
