,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자본총계 변화율,비유동자산 변화율,부채총계 변화율,자산총계 변화율,유동자산 변화율,Label,Code
35,조선내화,2016,Q1,철강_소재,-0.014107790530663095,-0.0496423098777965,-0.003391562969129236,0.03270631177187089,0.07141846909051286,0.013080420184755859,-0.01837590101933917,-0.08654563593707543,000480
35,영풍,2016,Q1,철강_소재,-0.010530866667812892,0.020470453685395684,0.020430903628319008,-0.007131163706439958,0.03338704880846799,0.023127755902296432,0.14311376519400953,0.06880518513613608,000670
35,동국제강,2016,Q1,철강_소재,0.36240105929683525,0.0023105779564929207,0.0007563088398407913,0.006819398074355831,-0.051156947099395,-0.030682827610019392,-0.12480325511614743,-0.005391806288754623,001230
35,세아베스틸,2016,Q1,철강_소재,-0.055986130639948783,-0.011284597339748736,-0.0071026285756159435,-0.0033674263064237264,0.060149457884313584,0.017281129040471965,0.06697292747602912,0.0023905876431774414,001430
35,고려제강,2016,Q1,철강_소재,0.003293634974785421,0.006056874680453017,0.006043311546394925,0.028084512193988553,0.06963037198024402,0.021613993151123223,-0.007438332505441236,-0.14269111829559356,002240
35,세아제강,2016,Q1,철강_소재,0.11971865978102944,0.009130706533817756,0.008324708717694307,-0.006486122722019538,-0.015615025970653562,0.0014344559106687083,0.019392449855111016,-0.1667984971551173,003030
35,현대제철,2016,Q1,철강_소재,-0.03988730939015063,0.009029430641764424,0.007780120540819668,-0.0020864963321099994,-0.015141261799156536,-0.003499776468106508,-0.010555289371308785,-0.11226360628855261,004020
35,삼광글라스,2016,Q1,철강_소재,0.04251725696243771,0.005003487069095147,0.008208804446943274,-0.0004138735660828008,0.013100116249494587,0.01122808971943412,0.031089171579335773,-0.1894427391157933,005090
35,POSCO,2016,Q1,철강_소재,-0.03435313400695214,-0.0009798154618235744,-0.0028370711058310905,0.0017269653476190694,-0.0037011038436205457,-0.0029765683025223533,-0.019391617639668124,0.034913861132760265,005490
35,현대중공업,2016,Q1,중공업,-0.025308210769684588,0.0341930243557198,0.03233848141077722,-0.010154695788428314,-0.03659085354122149,-0.008338894929141527,-0.006060659034330729,0.30707160652611776,009540
35,무림P&P,2016,Q1,철강_소재,-0.09006538471920286,-0.03161285481972831,-0.015552665644507857,-0.014386587651964433,-0.03384182620972653,-0.025232138733617404,-0.05816597554092717,-0.049888667429554875,009580
35,고려아연,2016,Q1,철강_소재,0.013574645662400556,-0.001572715006051939,-0.002510561634308184,-0.08872394930556626,0.37532190825569245,0.02932711946987454,0.20931845863291487,-0.003854981588739842,010130
35,삼성중공업,2016,Q1,중공업,-0.17209840243745703,0.009793807592386239,0.22263418421254122,0.08733131398308314,0.010444686474097686,0.06380132585300591,0.04683388909004105,-0.05073426959654201,010140
35,현대미포조선,2016,Q1,중공업,0.07554966713593551,0.04238936357171008,0.08153123940541218,0.015779900219003773,-0.0705117278983961,-0.014935192330637448,-0.04881075279300673,0.12352861010544332,010620
35,한화테크윈,2016,Q1,중공업,0.2646872512391267,0.18881579243581714,-0.028899895762428573,-0.17397624953465973,0.016592221753765735,-0.008146952104779115,0.1794051271989643,0.22504868852247512,012450
35,현대엘리베이,2016,Q1,중공업,0.1041648837786755,-0.5760716529061932,-0.08836959662052801,-0.06204019317317433,-0.0755113928116784,-0.08193492105999345,-0.09679140077770465,0.016276732456174878,017800
35,두산중공업,2016,Q1,중공업,0.12122938807857961,-0.041317404072099606,-0.017608386915235474,0.014562296978399836,0.010377774465897271,-0.00033708759799799815,-0.029651300593250607,0.1378535400344948,034020
35,대우조선해양,2016,Q1,중공업,-0.04725479318978072,-0.12999257056266444,0.4244810792885192,-0.035740497289369566,0.014425254875079174,0.024397300491708407,0.0741572516063449,-0.13829224591521272,042660
35,두산인프라코어,2016,Q1,중공업,-0.017926915823201686,-0.0640890043319261,0.008768633328532172,-0.12474900840329473,-0.00010711238248850563,0.002694297113223554,0.5456849258854088,0.25712058863751125,042670
35,현대로템,2016,Q1,중공업,0.04723877900697922,0.018675689410943885,0.007072256921573095,0.037610934448719435,-0.09096202836730238,-0.062349145470290135,-0.10480036081410471,0.3009329451592211,064350
35,두산엔진,2016,Q1,중공업,0.10576935525346814,-0.039872815960435126,-0.0028289537895305195,-0.00027586122067035923,0.037721595024489574,0.021613108694472416,0.06686659508021697,0.22535239893459713,082740
35,한진중공업,2016,Q1,중공업,0.04918942887095594,-0.3883767143369059,-0.03155650443656721,-0.019393198949255952,0.018948728737152143,0.003949438392404581,0.04731810468800246,0.16926032076743514,097230
35,풍산,2016,Q1,철강_소재,0.07540470075088261,0.009260713681243926,0.0043243482140506995,-0.006761143882311527,0.03546238179601069,0.019610581707751207,0.059880452676875695,0.004758954715684591,103140
35,한국철강,2016,Q1,철강_소재,0.05967102434042673,0.019695805090834018,0.0049568280802247955,-0.006857082337707987,-0.07734664652398648,-0.01044321552185501,-0.014238255180646586,-0.11608336236179134,104700
