접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160516003040,Y,00106368,금호석유화학,2011.12.05,전환권행사,"의결권있는주식
(보통주)","4,281,715","5,000","39,657",2015-12-31,2015,Q4
20160516003040,Y,00106368,금호석유화학,2011.12.06,전환권행사,"의결권있는주식
(보통주)","466,500","5,000","39,657",2015-12-31,2015,Q4
20160516003040,Y,00106368,금호석유화학,2011.12.08,전환권행사,"의결권있는주식
(보통주)","295,029","5,000","39,657",2015-12-31,2015,Q4
20170331005241,Y,00106368,금호석유화학,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331005241,Y,00106368,금호석유화학,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402005051,Y,00106368,금호석유화학,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004932,Y,00106368,금호석유화학,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004439,Y,00106368,금호석유화학,-,-,-,-,-,-,2019-12-31,2019,Q4
20210330001578,Y,00106368,금호석유화학,-,-,-,-,-,-,2020-12-31,2020,Q4
20220328000826,Y,00106368,금호석유화학,-,-,-,-,-,-,2021-12-31,2021,Q4
20230316001213,Y,00106368,금호석유화학,-,-,-,-,-,-,2022-12-31,2022,Q4
20240328001337,Y,00106368,금호석유화학,-,-,-,-,-,-,2023-12-31,2023,Q4
20250317000810,Y,00106368,금호석유화학,-,-,-,-,-,-,2024-12-31,2024,Q4
