접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003515,Y,00158149,한국쉘석유,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330003515,Y,00158149,한국쉘석유,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331002624,Y,00158149,한국쉘석유,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331002624,Y,00158149,한국쉘석유,-,-,-,-,-,-,2016-12-31,2016,Q4
20180406000885,Y,00158149,한국쉘석유,-,-,-,-,-,-,2017-12-31,2017,Q4
20180406000885,Y,00158149,한국쉘석유,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401001204,Y,00158149,한국쉘석유,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401001204,Y,00158149,한국쉘석유,-,-,-,-,-,-,2018-12-31,2018,Q4
20200403002403,Y,00158149,한국쉘석유,-,-,-,-,-,-,2019-12-31,2019,Q4
20200403002403,Y,00158149,한국쉘석유,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318001135,Y,00158149,한국쉘석유,-,-,-,-,-,-,2020-12-31,2020,Q4
20210318001135,Y,00158149,한국쉘석유,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317000845,Y,00158149,한국쉘석유,-,-,-,-,-,-,2021-12-31,2021,Q4
20220317000845,Y,00158149,한국쉘석유,-,-,-,-,-,-,2021-12-31,2021,Q4
20230323000970,Y,00158149,한국쉘석유,-,-,-,-,-,-,2022-12-31,2022,Q4
20230323000970,Y,00158149,한국쉘석유,-,-,-,-,-,-,2022-12-31,2022,Q4
20240321000514,Y,00158149,한국쉘석유,-,-,-,-,-,-,2023-12-31,2023,Q4
20240321000514,Y,00158149,한국쉘석유,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320000876,Y,00158149,한국쉘석유,-,-,-,-,-,-,2024-12-31,2024,Q4
20250320000876,Y,00158149,한국쉘석유,-,-,-,-,-,-,2024-12-31,2024,Q4
