,name,year,quarter,sector,Relative Return,금리 변화율,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,실업률 변화율,기초 소유주식 지분율 변화율,Label,Code
22,경방,2019,Q2,경기소비재,-0.040084517690679194,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.08417773824815472,000050
22,한국타이어월드와이드,2019,Q2,경기소비재,-0.06653944086627385,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.14771301028660141,000240
22,기아차,2019,Q2,경기소비재,0.10098884400028099,-0.10064059339177356,0.04513470287197885,0.0,0.0,0.017241379310344973,0.0,-0.11778577207084691,000270
22,SK네트웍스,2019,Q2,경기소비재,0.035223477066856856,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,0.05723596590228673,001740
22,넥센타이어,2019,Q2,경기소비재,-0.05602256155802762,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.006226561336162936,002350
22,일신방직,2019,Q2,경기소비재,-0.08912750190341145,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.23515143393192162,003200
22,쌍용차,2019,Q2,경기소비재,-0.26669851343738016,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.3314040789789173,003620
22,한솔홀딩스,2019,Q2,경기소비재,-0.006378103177246568,-0.10064059339177356,0.017769850998938352,0.0,0.0,0.017241379310344973,0.0,-0.12828546915520633,004150
22,신세계,2019,Q2,경기소비재,-0.2235193800760003,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,0.06796373283963282,004170
22,세방전지,2019,Q2,경기소비재,-0.09002628430762613,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.047217827068810836,004490
22,조광피혁,2019,Q2,경기소비재,-0.01646950861070466,-0.10064059339177356,0.0,0.05879529912101744,0.0,0.017241379310344973,0.0,-0.01831826709875478,004700
22,현대차,2019,Q2,경기소비재,0.06984532580635265,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.1417448405253282,005380
22,에스엘,2019,Q2,경기소비재,0.09847443145705176,-0.10064059339177356,0.42339137442126984,0.05885324880664533,0.0,0.017241379310344973,0.0,-0.18329210181141964,005850
22,동아타이어,2019,Q2,경기소비재,-0.029564575429748968,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.09927232210918031,007340
22,서연,2019,Q2,경기소비재,-0.17707653956377678,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.06464138422368734,007860
22,호텔신라,2019,Q2,경기소비재,-0.1919193800760003,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.04680556927026748,008770
22,한샘,2019,Q2,경기소비재,-0.19278244106564357,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.16050585050771224,009240
22,모토닉,2019,Q2,경기소비재,-0.16976748134182307,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.18709948587997355,009680
22,화신,2019,Q2,경기소비재,-0.15038843545059313,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,0.4370000987459269,010690
22,현대위아,2019,Q2,경기소비재,0.02117173872446107,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,0.1819999775308671,011210
22,현대모비스,2019,Q2,경기소비재,0.1718246957533836,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.080449806445484,012330
22,에스원,2019,Q2,경기소비재,0.14412469127761984,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.1794371482176359,012750
22,SK텔레콤,2019,Q2,커뮤니케이션서비스,-0.03069438790843103,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.07615511704422152,017670
22,한온시스템,2019,Q2,경기소비재,0.07554786883229665,-0.10064059339177356,0.0,0.0,0.058745810674041055,0.017241379310344973,0.0,-0.1293516781321658,018880
22,대교,2019,Q2,경기소비재,0.06641395325733304,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.06449538449051444,019680
22,한섬,2019,Q2,경기소비재,-0.23103502633450368,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.05796984359243654,020000
22,코웨이,2019,Q2,경기소비재,0.1889217414193268,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.04474035868136955,021240
22,롯데쇼핑,2019,Q2,경기소비재,-0.18589528369045813,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.05200631817811021,023530
22,삼성물산,2019,Q2,경기소비재,-0.04888204405178233,-0.10064059339177356,0.0,0.0,0.037684064901430725,0.017241379310344973,0.0,0.02472392560786746,028260
22,제일기획,2019,Q2,커뮤니케이션서비스,0.060018604420123745,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.1747267235072112,030000
22,KT,2019,Q2,커뮤니케이션서비스,0.01700919135257114,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.0845395690742467,030200
22,LG유플러스,2019,Q2,커뮤니케이션서비스,-0.1431973353475658,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,0.0037374549569672705,032640
22,세종공업,2019,Q2,경기소비재,-0.25026559336811777,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.08395042255391909,033530
22,SBS,2019,Q2,커뮤니케이션서비스,-0.250270557806193,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.07200350276262103,034120
22,강원랜드,2019,Q2,경기소비재,-0.0008365775282295901,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,-0.03683139525655299,035250
22,NAVER,2019,Q2,커뮤니케이션서비스,0.2309201260968392,-0.10064059339177356,0.0,0.0,0.0,0.017241379310344973,0.0,0.00933478160692551,035420
