,name,year,quarter,sector,Relative Return,금리 변화율,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,실업률 변화율,기초 소유주식 지분율 변화율,Label,Code
32,에스원,2016,Q4,경기소비재,-0.163558521829094,0.3210161662817601,0.0,-0.013761467889908285,-0.07704817155226595,-0.06896551724137923,0.0,0.06734778033609526,012750
32,SK텔레콤,2016,Q4,커뮤니케이션서비스,0.04982150810956108,0.3210161662817601,0.04640924422341075,0.028089887640449396,0.03176387849821216,-0.06896551724137923,0.0,-0.1265149732385295,017670
32,한온시스템,2016,Q4,경기소비재,-0.24842980633691059,0.3210161662817601,0.08861690736623928,0.1535140892940987,0.08861690736623928,-0.06896551724137923,0.0,-0.06295230864897312,018880
32,대교,2016,Q4,경기소비재,-0.1781660375548701,0.3210161662817601,0.08865829445634876,0.08865829445634876,0.2292067844727541,-0.06896551724137923,-0.0736196544992449,-0.022141904115905123,019680
32,한섬,2016,Q4,경기소비재,-0.41664844299369624,0.3210161662817601,0.08865382721019488,-0.08941201878948224,-0.16091498782899438,-0.06896551724137923,0.0,0.10560895513605378,020000
32,코웨이,2016,Q4,경기소비재,-0.07569962901117441,0.3210161662817601,0.08863453332938653,0.08359755198348329,-0.12641717006454722,-0.06896551724137923,0.0,0.07739202801712655,021240
32,롯데쇼핑,2016,Q4,경기소비재,-0.16984539693873774,0.3210161662817601,0.04678076789170449,0.08480042843839786,-0.03905033948670966,-0.06896551724137923,0.0,0.1526559495000687,023530
32,삼성물산,2016,Q4,경기소비재,-0.24877155441054766,0.3210161662817601,0.07543217839254468,0.02127659574468077,0.0801676799352915,-0.06896551724137923,-0.23675655000956208,-0.07319788674963668,028260
32,제일기획,2016,Q4,커뮤니케이션서비스,0.06370995993432076,0.3210161662817601,0.08866831923994178,0.012903225806451646,-0.11145387505948512,-0.06896551724137923,0.28842105263157913,-0.05491420964243015,030000
32,KT,2016,Q4,커뮤니케이션서비스,-0.10688162308256621,0.3210161662817601,0.072705012786618,0.02127659574468077,-0.09817001355218069,-0.06896551724137923,-0.1335697399527187,-0.08243373061989505,030200
32,LG유플러스,2016,Q4,커뮤니케이션서비스,0.19021465954406075,0.3210161662817601,0.0831703677339457,0.06611570247933884,0.01184415324624144,-0.06896551724137923,-0.1997785160575859,-0.1284575581857787,032640
32,세종공업,2016,Q4,경기소비재,-0.16439790251076333,0.3210161662817601,0.0,0.019752161015597514,0.06576238966765291,-0.06896551724137923,0.0012315270935963074,-0.11046476906264334,033530
32,SBS,2016,Q4,커뮤니케이션서비스,-0.10342613834156378,0.3210161662817601,0.0,-0.07446808510638303,-0.05589125017501839,-0.06896551724137923,0.06336405529953915,-0.02733052572071806,034120
32,강원랜드,2016,Q4,경기소비재,-0.07717012695431924,0.3210161662817601,0.08857478337456448,0.03550496094860378,-0.05182467433461668,-0.06896551724137923,0.0,-0.043037928029306435,035250
32,NAVER,2016,Q4,커뮤니케이션서비스,0.013392578190782448,0.3210161662817601,0.08770439012248232,0.024205555472004647,0.0974910256806567,-0.06896551724137923,0.062380038387716,-0.07260074365793275,035420
32,엔씨소프트,2016,Q4,커뮤니케이션서비스,0.06016764626972447,0.3210161662817601,0.08863880758867948,0.0886388075886797,-0.158267056000285,-0.06896551724137923,0.8385345997286298,0.14570839247964562,036570
32,한라홀딩스,2016,Q4,경기소비재,-0.15128989911605464,0.3210161662817601,0.08863644642794188,0.21938041709246425,0.03032228381523283,-0.06896551724137923,-0.04260981622590776,-0.1021957416697249,060980
32,S&T모티브,2016,Q4,경기소비재,0.04238933021718386,0.3210161662817601,0.0,-0.02608695652173909,-0.03733121724404076,-0.06896551724137923,-0.3784307924925221,-0.11247093076321286,064960
32,현대백화점,2016,Q4,경기소비재,-0.28201985373027555,0.3210161662817601,0.0,0.03960396039603964,-0.0857316627725282,-0.06896551724137923,0.0,0.037015750944246854,069960
32,금호타이어,2016,Q4,경기소비재,-0.3108242015563625,0.3210161662817601,0.08859764366075917,0.13761467889908263,0.0,-0.06896551724137923,0.0,-0.07293272730507593,073240
32,현대리바트,2016,Q4,경기소비재,-0.07144293065335244,0.3210161662817601,0.08866425836938974,0.10869565217391308,0.011687925982967862,-0.06896551724137923,-0.09766637856525506,-0.021015261874869247,079430
32,베이직하우스,2016,Q4,경기소비재,-0.2527052033418183,0.3210161662817601,0.08866176701183326,-0.07178424744666156,0.023178240311668485,-0.06896551724137923,0.030216772498357747,-0.033214937048016896,084870
32,LF,2016,Q4,경기소비재,-0.1551495562911765,0.3210161662817601,0.08865536480804415,0.036363636363636376,0.05825211772666172,-0.06896551724137923,-0.049059502802885735,0.1818703100665439,093050
32,한세실업,2016,Q4,경기소비재,0.007692724563312409,0.3210161662817601,0.0,0.04501055318313463,0.03657668856726981,-0.06896551724137923,0.20028208744710851,0.02035724021918365,105630
32,영원무역,2016,Q4,경기소비재,0.07130583434311898,0.3210161662817601,0.0,-0.04040404040404044,0.01928775330778998,-0.06896551724137923,0.18065726022504025,-0.011286650760633982,111770
32,GKL,2016,Q4,경기소비재,-0.12587372545490988,0.3210161662817601,0.0,-0.9989393394927173,0.014203496545496685,-0.06896551724137923,0.0,0.004488625696999232,114090
32,한국타이어,2016,Q4,경기소비재,-0.10650870131391865,0.3210161662817601,0.0883164002015413,0.08108108108108114,0.056162736944925795,-0.06896551724137923,-0.003512058066026613,0.07002997740896577,161390
