,name,year,quarter,sector,Relative Return,매출액 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,부채총계 변화율,영업이익 변화율,Label,Code
2,한국전력,2024,Q2,생활소비재,0.02358362834619821,-0.11281261730665848,0.008749524353621974,-1.8627236276605346,-0.24518543482421762,0.0006899275996727905,-1.0735062323033728,0.2649357861519537,015760
2,KT&G,2024,Q2,생활소비재,0.19194711079139515,0.19230764373281595,0.018572267876268533,0.15451336096172286,4.278410511403094,-0.031003527452828417,0.3493788819875776,0.31822761978690717,033780
2,무학,2024,Q2,생활소비재,0.2510068357212483,0.048301378629616476,0.40349631327945334,0.03675922194247194,0.02353344491693421,-0.007263484074302329,-0.02180769084216405,0.06045197120200148,033920
2,한국가스공사,2024,Q2,생활소비재,0.7475192575237629,-0.4258498076656534,-0.008960224974243092,-0.71997164494886,0.044384325070935704,-0.052850716217373694,-0.48144752257230217,-0.027917800186637837,036460
2,팜스코,2024,Q2,생활소비재,-0.1286291614052784,0.004083959276931726,0.004739970226003809,1.2797877411354794,-0.0159170379132223,0.0655699523496891,-0.19627734063045132,-0.08207382290383906,036580
2,동원F&B,2024,Q2,생활소비재,0.005977378718013696,-0.12843870583717476,0.013098982958047234,-0.7040107370386135,0.2760204640305106,-0.057927918111890464,-0.550524194726306,-0.02768518294209326,049770
2,LG생활건강,2024,Q2,생활소비재,-0.22010182890920474,0.033162146101465506,-0.0036181272518993612,0.2703741985984589,0.016585082554334107,-0.035478565592975575,0.5808089802227068,0.11555424328540564,051900
2,에이블씨엔씨,2024,Q2,생활소비재,0.02563189619536539,-0.10140357321307591,-0.013763705859478947,-0.6883773104949018,0.0299698535613504,0.006484918158705888,-0.5290221353552148,-0.10314156663570528,078520
2,아모레퍼시픽,2024,Q2,생활소비재,-0.26214869011960895,-0.11304658497495146,0.20555714203018072,-0.2668691594467385,0.028138632861602897,-0.275061663894676,-0.9816468240124779,0.06697085514344364,090430
2,CJ제일제당,2024,Q2,생활소비재,0.1599541139048076,-0.027436687508614832,-0.005657670999734021,2.311838126624328,0.07208790106844543,-0.050001538509445,-0.42487718560239496,-0.23168930144823155,097950
2,락앤락,2024,Q2,생활소비재,0.05957269026685079,0.08078136003395908,-0.003794136231491496,1.0361373675771914,-0.01520810121770455,-0.013053769331855536,0.7085963917341525,0.10791288764404999,115390
2,이마트,2024,Q2,생활소비재,-0.010437759053943362,-0.08899645474786366,0.019738863775471627,-1.5617233779853774,-0.009506254608201425,0.011953247107239218,-1.2254641824395005,0.048651835992118864,139480
2,삼양사,2024,Q2,생활소비재,-0.02942926361248882,0.04352745154020532,0.026119635765212035,-0.3915383219839511,0.06121541327657165,0.05307144862601465,0.3634828607287286,0.13289523792312677,145990
2,한국콜마,2024,Q2,생활소비재,0.1924577264918067,0.19856389184836698,0.039627974685326306,2.0078417379305504,0.12850101332749198,0.014117627843654112,0.937225878763106,0.005590776634040895,161890
2,코스맥스,2024,Q2,생활소비재,-0.21329772384116372,0.10396621855549992,0.07366523043320683,0.10107595656777324,0.45522041443591377,0.13031968085445356,0.1482238629684678,0.23282755686744405,192820
