접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003806,Y,00401731,LG전자,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331003661,Y,00401731,LG전자,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402003670,Y,00401731,LG전자,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004344,Y,00401731,LG전자,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004430,Y,00401731,LG전자,-,-,-,-,-,-,2019-12-31,2019,Q4
20210316000661,Y,00401731,LG전자,-,-,-,-,-,-,2020-12-31,2020,Q4
20220316000886,Y,00401731,LG전자,-,-,-,-,-,-,2021-12-31,2021,Q4
20230317000955,Y,00401731,LG전자,-,-,-,-,-,-,2022-12-31,2022,Q4
20240318000755,Y,00401731,LG전자,-,-,-,-,-,-,2023-12-31,2023,Q4
20250317001029,Y,00401731,LG전자,-,-,-,-,-,-,2024-12-31,2024,Q4
