code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
660,S_hynix,Technology,2020,Q3,"13,581,565,000,000","47,885,009,000,000","61,466,574,000,000","7,166,724,000,000","6,178,915,000,000","13,345,639,000,000","42,781,239,000,000","48,120,935,000,000",7893103000000.0,1213523000000.0,1117197000000.0,888283000000.0,888283000000.0,"3,657,652,000,000",
4710,Hansol_Technics,Technology,2020,Q3,"201,824,099,544","241,855,883,160","443,679,982,704","172,432,600,660","39,115,331,586","211,547,932,246","17,140,209,757","232,132,050,458",206584846704.0,5050444382.0,-2686287078.0,-3167792775.0,-3167792775.0,"160,549,390,000",
5930,Samsung_Electronics,Technology,2020,Q3,"80,000,498,000,000","148,286,383,000,000","228,286,881,000,000","44,642,243,000,000","2,057,001,000,000","46,699,244,000,000","176,171,955,000,000","181,587,637,000,000",47801234000000.0,7036350000000.0,6925347000000.0,5270095000000.0,5270095000000.0,"897,514,000,000",
6400,Samsung_SDI,Technology,2020,Q3,"3,320,669,386,140","11,518,287,339,334","14,838,956,725,474","2,643,414,983,475","1,215,395,793,029","3,858,810,776,504","5,883,270,380,893","10,980,145,948,970",2459617730161.0,144883742847.0,132418877611.0,127289082707.0,127289082707.0,"356,712,130,000",
8060,Daeduck_Electronics,Technology,2020,Q3,"164,859,399,357","360,284,766,055","525,144,165,412","8,198,116,475","83,716,078","8,281,832,553","58,958,083,350","516,862,332,859",1374210357.0,,2050060857.0,1668733961.0,1668733961.0,"17,551,253,500",
9150,Samsung_Electro-Mechanics,Technology,2020,Q3,"2,430,009,865,112","3,297,192,849,563","5,727,202,714,675","1,157,665,909,123","140,941,684,581","1,298,607,593,704","209,314,806,367","4,428,595,120,971",1577607316090.0,87934034436.0,86837557166.0,76424096234.0,76424096234.0,"388,003,400,000",
10780,IS_Dongseo,Technology,2020,Q3,"1,951,112,706,678","982,766,746,390","2,933,879,453,068","1,045,330,934,350","738,280,733,094","1,783,611,667,444","740,980,842,496","1,150,267,785,624",278574512187.0,64185071817.0,51572429645.0,85111379065.0,85111379065.0,"15,446,303,000",
11070,LG_Innotek,Technology,2020,Q3,"2,664,284,641,362","3,024,108,902,606","5,688,393,543,968","2,289,007,124,726","1,323,950,384,449","3,612,957,509,175","813,841,445,993","2,075,436,034,793",2149332394182.0,62674897779.0,14724275912.0,15034376695.0,15034376695.0,"118,335,535,000",
18260,Samsung_SDS,Technology,2020,Q3,"3,905,497,575,397","2,483,209,485,612","6,388,707,061,009","763,590,755,114","183,457,503,905","947,048,259,019","4,297,263,214,795","5,441,658,801,990",1131170116612.0,138932342853.0,142661325371.0,106374736835.0,106374736835.0,"38,688,900,000",
34220,LG_Display,Technology,2020,Q3,"6,949,608,000,000","19,473,535,000,000","26,423,143,000,000","9,695,093,000,000","6,929,032,000,000","16,624,125,000,000","5,758,826,000,000","9,799,018,000,000",6469115000000.0,22500000000.0,-162077000000.0,-69828000000.0,-69828000000.0,"1,789,079,000,000",
35420,NAVER_Corp,Technology,2020,Q3,"1,685,605,993,665","6,030,475,567,454","7,716,081,561,119","1,023,388,129,964","247,563,826,309","1,270,951,956,273","7,490,674,971,301","6,445,129,604,846",1056140023533.0,366854647610.0,414380840584.0,302306038339.0,302306038339.0,"16,481,339,500",
36570,NCSOFT,Technology,2020,Q3,"2,304,114,309,423","1,757,716,778,535","4,061,831,087,958","361,738,384,521","467,401,500,741","829,139,885,262","2,780,925,005,336",,536230859456.0,227483792071.0,226603493006.0,167210474302.0,167210474302.0,"10,977,011,000",
42700,Hanmi_Semiconductor,Technology,2020,Q3,"174,011,982,448","127,685,058,340","301,697,040,788","49,465,137,273","7,716,962,609","57,182,099,882","200,254,611,733","244,514,940,906",77547710798.0,25239831612.0,23629966540.0,18247060162.0,18247060162.0,"12,716,420,500",
66570,LG_Electronics,Technology,2020,Q3,"10,456,580,000,000","19,594,416,000,000","30,050,996,000,000","11,818,240,000,000","8,297,589,000,000","20,115,829,000,000","6,046,973,000,000","9,935,167,000,000",7964205000000.0,396810000000.0,413247000000.0,318525000000.0,318525000000.0,"904,169,000,000",
