,name,sector,year,quarter,유동자산_lag0,유동자산_lag1,유동자산_lag2,유동자산_lag3,비유동자산_lag0,비유동자산_lag1,비유동자산_lag2,비유동자산_lag3,유동부채_lag0,유동부채_lag1,유동부채_lag2,유동부채_lag3,비유동부채_lag0,비유동부채_lag1,비유동부채_lag2,비유동부채_lag3,부채총계_lag0,부채총계_lag1,부채총계_lag2,부채총계_lag3,이익잉여금_lag0,이익잉여금_lag1,이익잉여금_lag2,이익잉여금_lag3,자본총계_lag0,자본총계_lag1,자본총계_lag2,자본총계_lag3,영업이익_lag0,영업이익_lag1,영업이익_lag2,영업이익_lag3,법인세차감전 순이익_lag0,법인세차감전 순이익_lag1,법인세차감전 순이익_lag2,법인세차감전 순이익_lag3,당기순이익_lag0,당기순이익_lag1,당기순이익_lag2,당기순이익_lag3,당기순이익(손실)_lag0,당기순이익(손실)_lag1,당기순이익(손실)_lag2,당기순이익(손실)_lag3,자본금_lag0,자본금_lag1,자본금_lag2,자본금_lag3,Label,Code
0,경방,경기소비재,2019,Q4,0.1726489592905187,0.06715620085920042,0.05157099111656104,0.07108962218614756,0.8273510407094813,0.9328437991407996,0.948429008883439,0.9289103778138524,0.11612266661136644,0.09227340276947137,0.08140872749683165,0.09418610230044243,0.31244199647410453,0.3245461778770871,0.33173912764488045,0.32853011723141506,0.428564663085471,0.4168195806465585,0.4131478551417121,0.42271621953185745,0.5703968214926823,0.5805391862932955,0.5829446919154537,0.5716749877848497,0.5714353369145291,0.5831804193534416,0.586852144858288,0.5772837804681425,0.19693165315345892,0.13063705870738165,0.1377728200869471,0.14592954235689265,0.0723420925461481,0.1435313572576685,0.12681303387309348,0.17041578217399375,0.007501060983592879,0.1108469624357714,0.09881725538118126,0.1350856915764775,0.007501060983592879,0.1108469624357714,0.09881725538118126,0.1350856915764775,0.010574713072777166,0.01076991634038782,0.010907746007298177,0.010786652441813342,0.21218991169518153,000050
1,하이트진로,생활소비재,2019,Q4,0.2053125169131047,0.2257882862155883,0.22295637659895706,0.2455481298096924,0.7946874830868953,0.7742117137844117,0.7770436234010429,0.7544518701903076,0.39681465202543903,0.41965915898755324,0.4188885974793247,0.3834679827575599,0.2577824497883825,0.2317235964615863,0.23818000803384154,0.27113870821372305,0.6545971018138216,0.6513827554491395,0.6570686055131663,0.654606690971283,0.09337782206326353,0.10696616208096638,0.10024255085693232,0.10765858942564578,0.3454028981861785,0.34861724455086046,0.34293139448683374,0.34539330902871707,0.0622863817444292,0.09751614735542093,0.016960805633891404,-0.014544678276576942,0.025280618780752412,0.06758346078545392,-0.056145644913624386,-0.039864228470363236,-0.03761096766149904,0.049079292471883224,-0.0666460406331613,-0.0361220605250693,-0.03761096766149904,0.049079292471883224,-0.0666460406331613,-0.0361220605250693,0.1177652422724726,0.11291772513380002,0.11340264590561093,0.11108770318148696,0.14475773788002977,000080
2,유한양행,헬스케어,2019,Q4,0.5168056103191409,0.520696710473837,0.4811988105462731,0.5168729831990316,0.48319438968085915,0.4793032895261629,0.5188011894537269,0.48312701680096837,0.16047656662537585,0.14611121894854764,0.1153359920436256,0.18488117663889447,0.024752249666537093,0.0411124538055277,0.055079910596743976,0.046473097003987746,0.18522881629191296,0.18722367275407534,0.17041590264036957,0.23135427364288222,0.7573952855144102,0.7597733785946353,0.7702392959334102,0.7102253790582325,0.8147711837080871,0.8127763272459246,0.8295840973596305,0.7686457263571178,0.04394321905870583,0.026714780208722404,0.0012479276646345742,0.03749192448142139,0.024871973696936382,0.029734138540469315,0.020296541799592914,0.13820892905579535,0.012256939553455148,0.01926110848565201,0.013369712043325562,0.10867426198248174,0.012256939553455148,0.01926110848565201,0.013369712043325562,0.10867426198248174,0.03367892926039017,0.03379616666665677,0.034434389765128914,0.031843993699393336,-0.05341320546166051,000100
3,CJ대한통운,산업재,2019,Q4,0.1603579124396151,0.1627269262321791,0.16665788767160633,0.1515567617779467,0.8396420875603849,0.8372730737678209,0.8333421123283936,0.8484432382220534,0.21619344133407004,0.22095593662697122,0.22946459673894062,0.19249083112450646,0.34664629499024513,0.34520748727086586,0.3360193133687573,0.3621418243799497,0.5628397363243152,0.566163423897837,0.5654839101076979,0.5546326555044562,0.08489686294298128,0.062050715375416815,0.06425655604084157,0.06513763975697662,0.43716026367568483,0.4338365761021629,0.4345160898923021,0.4453673444955439,0.032090755385808786,0.03579206494074163,0.02731318267130523,0.010432296070534974,0.004158556036544463,0.005305488208338605,0.005031972380038101,-0.017133468468513404,0.010939160752893766,-0.005698280110693942,0.004150460431803691,-0.0139747625472283,0.010939160752893766,-0.005698280110693942,0.004150460431803691,-0.0139747625472283,0.015774653777406902,0.017044176381871827,0.016972125623008635,0.017428409476662448,0.00641972101933086,000120
4,두산,산업재,2019,Q4,0.19383882032285102,0.29227492155873885,0.25744267824958555,0.2714710638750891,0.806161179677149,0.7077250784412611,0.7425573217504144,0.7285289361249109,0.35889007070131723,0.5086935054416357,0.3378255873088938,0.33192908256723225,0.18982982572617219,0.21096718570001466,0.2090029345940733,0.2020720495298665,0.5487198964274894,0.7196606911416504,0.546828521902967,0.5340011320970988,0.4564552611997983,0.3176583042531709,0.3230855483283966,0.3318240172955012,0.4512801035725106,0.28033930885834957,0.4531714780970329,0.4659988679029013,0.086734044585055,0.0464839476216358,0.08169852707065185,0.057000064571720174,0.06700516301944563,0.006765955897025719,0.05136072211877486,0.03214367777700157,1.0358024673554806,0.013379490619142126,0.04351527025817758,0.02387933750866677,1.0358024673554806,0.013379490619142126,0.04351527025817758,0.02387933750866677,0.026037104184454065,0.026466614513927622,0.026599762388391,0.02740070637845743,0.02605830725371794,000150
5,대림산업,건설,2019,Q4,0.48281275437310545,0.46932870422322687,0.4514003038230519,0.48505508573889444,0.5171872456268946,0.5306712957767732,0.548599696176948,0.5149449142611056,0.3298196723102367,0.35417402381239216,0.36110936251678405,0.3763650178280655,0.12941329665980292,0.10967540713786715,0.12061314009166524,0.13008112799644814,0.4592329689700396,0.46384943095025927,0.4817225026084493,0.5064461458245136,0.4696057103507153,0.4635653232573552,0.44918159103717986,0.4275443687212966,0.5407670310299604,0.5361505690497407,0.5182774973915507,0.49355385417548636,0.14628880908652828,0.07981596787519084,0.11560293491304674,0.09347674177772763,0.08231146300566576,0.035433870052594185,0.03946122010419275,0.1512021288685409,0.04656183527212666,0.0276152042386442,0.02781519568611141,0.11339065534401667,0.04656183527212666,0.0276152042386442,0.02781519568611141,0.11339065534401667,0.021693738915115817,0.021811682196294153,0.021336510466134086,0.02054471401321124,0.20830341888372095,000210
6,일동제약,헬스케어,2019,Q4,0.03022071266913091,0.03541028512014709,0.12755975320490445,0.13645912824363793,0.969779287330869,0.9645897148798529,0.8724402467950956,0.8635408717563621,0.2457967316515889,0.2264994922665839,0.1020613108408472,0.10984186924021347,0.08501711155553797,0.07568874240151958,0.08743527675276011,0.08693823347048227,0.33081384320712687,0.30218823466810346,0.1894965875936073,0.19678010271069574,0.12581049182414553,0.20179174657291754,0.2321827815531201,0.22935863265089704,0.6691861567928731,0.6978117653318965,0.8105034124063927,0.8032198972893042,0.22170617700488315,0.14024136054210784,0.10390360682882584,0.4225519340846657,-4.735313909135188,0.05855511865892034,0.07063140355974326,1.3816930198877244,-4.760345880175078,0.05731889444456822,0.03297570681339358,1.1490074971667332,-4.760345880175078,0.05731889444456822,0.03297570681339358,1.1490074971667332,0.047087583448627186,0.0430941361550402,0.049818236155780744,0.049336409400216774,0.013595134153035815,000230
7,한국타이어월드와이드,경기소비재,2019,Q4,0.09310463025482733,0.0895343474706897,0.09373741345789219,0.10657393392120292,0.9068953697451727,0.9104656525293103,0.9062625865421078,0.893426066078797,0.008391990772257081,0.009070349127926106,0.005793242960111543,0.018921925574150116,0.015127582385285223,0.026343661975949197,0.029375201778859834,0.028954267916701495,0.023519573157542304,0.0354140111038753,0.03516844473897138,0.04787619349085161,0.4027174869028749,0.38870494292709856,0.386339787628134,0.37910834185158526,0.9764804268424577,0.9645859888961247,0.9648315552610286,0.9521238065091484,0.6500511794943759,0.6292012959252229,0.5700022135217329,0.8321885669276182,0.7649189795911832,0.7421812234768591,0.741837066635547,0.8350396144466378,0.5979561086543407,0.5581551166686575,0.5703719479023467,0.7410836339655261,0.5979561086543407,0.5581551166686575,0.5703719479023467,0.7410836339655261,0.019929558728302158,0.019999556883916508,0.02008172120138236,0.019902367508042286,0.09038983745753293,000240
8,기아차,경기소비재,2019,Q4,0.3476574540686048,0.33812271329658966,0.3410844634518866,0.34009535659957824,0.6523425459313952,0.6618772867034104,0.6589155365481134,0.6599046434004218,0.24953498489595485,0.23041865345149526,0.22653922711876834,0.23248505199197034,0.14690759513415808,0.13532577871364154,0.14873442866492798,0.15227650058331632,0.39644258003011296,0.3657444321651368,0.3752736557836963,0.38476155257528666,0.5072540270523099,0.5366532568368731,0.5277903382353224,0.5188982665966575,0.6035574199698871,0.6342555678348631,0.6247263442163037,0.6152384474247133,0.03295219194601113,0.0372172168667823,0.049568716301810534,0.05614834112422938,0.019301985828642294,0.04198268184850358,0.058149514922408045,0.13123361499629446,0.007057176615637522,0.03148937925226752,0.046317005980402476,0.10015163506170102,0.007057176615637522,0.03148937925226752,0.046317005980402476,0.10015163506170102,0.03286369553733308,0.0337704349777038,0.033558289735824254,0.0332260330119232,0.07781534245087252,000270
9,조선내화,철강_소재,2019,Q4,0.27660715057192914,0.285239740045134,0.30350584189353524,0.30776532310706567,0.7233928494280708,0.7147602599548659,0.6964941581064648,0.6922346768929343,0.232575766618385,0.2592950099418357,0.26324462629824347,0.26555831680714836,0.08166199459555958,0.06738673039898642,0.04229552581868546,0.041567340542398704,0.3142377612139446,0.32668174034082215,0.3055401521169289,0.3071256573495471,0.5714285913095779,0.562423407225696,0.5702789376785513,0.5655314706698696,0.6857622387860555,0.6733182596591779,0.694459847883071,0.6928743426504529,0.012185455946151795,0.03386937534396983,-0.007011329784730607,0.054084812508175976,-0.016110238337287714,0.056143013923064033,0.03021746781532197,0.09714323051244067,-0.021700913039432796,0.04915022878285659,0.030955701069637725,0.07672547338607832,-0.021700913039432796,0.04915022878285659,0.030955701069637725,0.07672547338607832,0.027702652507983046,0.027267420657232175,0.02802025042775225,0.02810997054983907,-0.0498269477793043,000480
