Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2024,Q1,20240516,BS,유동자산,2024.03.31 현재,"219,246,604,841"
2024,Q1,20240516,BS,비유동자산,2024.03.31 현재,"461,970,458,204"
2024,Q1,20240516,BS,자산총계,2024.03.31 현재,"681,217,063,045"
2024,Q1,20240516,BS,유동부채,2024.03.31 현재,"298,224,354,411"
2024,Q1,20240516,BS,비유동부채,2024.03.31 현재,"141,308,561,514"
2024,Q1,20240516,BS,부채총계,2024.03.31 현재,"439,532,915,925"
2024,Q1,20240516,BS,자본금,2024.03.31 현재,"172,500,000,000"
2024,Q1,20240516,BS,이익잉여금,2024.03.31 현재,"46,882,035,035"
2024,Q1,20240516,BS,자본총계,2024.03.31 현재,"241,684,147,120"
2024,Q1,20240516,IS,매출액,2024.01.01 ~ 2024.03.31,176546992375
2024,Q1,20240516,IS,영업이익,2024.01.01 ~ 2024.03.31,-7419068303
2024,Q1,20240516,IS,법인세차감전 순이익,2024.01.01 ~ 2024.03.31,-10143718992
2024,Q1,20240516,IS,당기순이익,2024.01.01 ~ 2024.03.31,-11055900380
2024,Q1,20240516,IS,당기순이익(손실),2024.01.01 ~ 2024.03.31,-11055900380
2024,Q1,20240516,IS,총포괄손익,2024.01.01 ~ 2024.03.31,-10794947338
2024,Q2,20240814,BS,유동자산,2024.06.30 현재,"236,574,342,211"
2024,Q2,20240814,BS,비유동자산,2024.06.30 현재,"438,874,265,121"
2024,Q2,20240814,BS,자산총계,2024.06.30 현재,"675,448,607,332"
2024,Q2,20240814,BS,유동부채,2024.06.30 현재,"290,320,156,861"
2024,Q2,20240814,BS,비유동부채,2024.06.30 현재,"172,661,750,396"
2024,Q2,20240814,BS,부채총계,2024.06.30 현재,"462,981,907,257"
2024,Q2,20240814,BS,자본금,2024.06.30 현재,"172,500,000,000"
2024,Q2,20240814,BS,이익잉여금,2024.06.30 현재,"17,951,538,023"
2024,Q2,20240814,BS,자본총계,2024.06.30 현재,"212,466,700,075"
2024,Q2,20240814,IS,매출액,2024.01.01 ~ 2024.06.30,191461502295
2024,Q2,20240814,IS,영업이익,2024.01.01 ~ 2024.06.30,-3982836526
2024,Q2,20240814,IS,법인세차감전 순이익,2024.01.01 ~ 2024.06.30,-28888460689
2024,Q2,20240814,IS,당기순이익,2024.01.01 ~ 2024.06.30,-28930497012
2024,Q2,20240814,IS,당기순이익(손실),2024.01.01 ~ 2024.06.30,-28930497012
2024,Q2,20240814,IS,총포괄손익,2024.01.01 ~ 2024.06.30,-29217447045
2024,Q3,20241114,BS,유동자산,2024.09.30 현재,"235,643,617,076"
2024,Q3,20241114,BS,비유동자산,2024.09.30 현재,"422,093,666,206"
2024,Q3,20241114,BS,자산총계,2024.09.30 현재,"657,737,283,282"
2024,Q3,20241114,BS,유동부채,2024.09.30 현재,"345,387,181,327"
2024,Q3,20241114,BS,비유동부채,2024.09.30 현재,"121,768,189,734"
2024,Q3,20241114,BS,부채총계,2024.09.30 현재,"467,155,371,061"
2024,Q3,20241114,BS,자본금,2024.09.30 현재,"172,500,000,000"
2024,Q3,20241114,BS,이익잉여금,2024.09.30 현재,"-3,565,552,027"
2024,Q3,20241114,BS,자본총계,2024.09.30 현재,"190,581,912,221"
2024,Q3,20241114,IS,매출액,2024.01.01 ~ 2024.09.30,183121230561
2024,Q3,20241114,IS,영업이익,2024.01.01 ~ 2024.09.30,-8150263379
2024,Q3,20241114,IS,법인세차감전 순이익,2024.01.01 ~ 2024.09.30,-20326726578
2024,Q3,20241114,IS,당기순이익,2024.01.01 ~ 2024.09.30,-21517090050
2024,Q3,20241114,IS,당기순이익(손실),2024.01.01 ~ 2024.09.30,-21517090050
2024,Q3,20241114,IS,총포괄손익,2024.01.01 ~ 2024.09.30,-21884787854
2024,Q4,20240318,BS,유동자산,2024.12.31 현재,"220,681,791,620"
2024,Q4,20240318,BS,비유동자산,2024.12.31 현재,"443,130,503,149"
2024,Q4,20240318,BS,자산총계,2024.12.31 현재,"663,812,294,769"
2024,Q4,20240318,BS,유동부채,2024.12.31 현재,"354,279,965,370"
2024,Q4,20240318,BS,비유동부채,2024.12.31 현재,"111,100,402,940"
2024,Q4,20240318,BS,부채총계,2024.12.31 현재,"465,380,368,310"
2024,Q4,20240318,BS,자본금,2024.12.31 현재,"172,500,000,000"
2024,Q4,20240318,BS,이익잉여금,2024.12.31 현재,"-87,408,054,225"
2024,Q4,20240318,BS,자본총계,2024.12.31 현재,"198,431,926,459"
2024,Q4,20240318,IS,매출액,2024.01.01 ~ 2024.12.31,173982377425
2024,Q4,20240318,IS,영업이익,2024.01.01 ~ 2024.12.31,-21254585219
2024,Q4,20240318,IS,법인세차감전 순이익,2024.01.01 ~ 2024.12.31,-88784752732
2024,Q4,20240318,IS,당기순이익,2024.01.01 ~ 2024.12.31,-82699850321
2024,Q4,20240318,IS,당기순이익(손실),2024.01.01 ~ 2024.12.31,-82699850321
2024,Q4,20240318,IS,총포괄손익,2024.01.01 ~ 2024.12.31,7850014238
